L6_MAT1A_MAD_Hampel,Sediment_Y_mm,Core_Y_mm,strat_depth_cm,R570R630,R590R690,RMean,R850R950,RABD676
1705,116.9588415,116.9588415,11.69588415,0.886837344,0.874828923,0.11776745,1.022945596,1.002125241
1706,117.027439,117.027439,11.7027439,0.888934876,0.882260529,0.116191074,1.01893971,1.000312932
1707,117.0960366,117.0960366,11.70960366,0.882844308,0.879206028,0.116308381,1.026706318,1.004730466
1708,117.1646341,117.1646341,11.71646341,0.88247123,0.877941069,0.116755463,1.029299015,0.998791638
1709,117.2332317,117.2332317,11.72332317,0.88755528,0.882045556,0.116535916,1.03276591,1.00059544
1710,117.3018293,117.3018293,11.73018293,0.882999793,0.882060098,0.116403458,1.041260538,1.002341039
1711,117.3704268,117.3704268,11.73704268,0.886028935,0.883445451,0.11526047,1.041231524,0.999007895
1712,117.4390244,117.4390244,11.74390244,0.895963708,0.893440717,0.113547211,1.034726512,1.00251804
1713,117.507622,117.507622,11.7507622,0.901816181,0.896532737,0.111895037,1.024734863,1.002695662
1714,117.5762195,117.5762195,11.75762195,0.906082533,0.900368784,0.110763826,1.023477789,1.005935421
1715,117.6448171,117.6448171,11.76448171,0.903890194,0.892883205,0.10924341,1.023815578,1.004669039
1716,117.7134146,117.7134146,11.77134146,0.902476918,0.89651135,0.108887696,1.029678969,1.003477186
1717,117.7820122,117.7820122,11.77820122,0.903062454,0.891744967,0.108747351,1.020616192,1.003331037
1718,117.8506098,117.8506098,11.78506098,0.889312146,0.881272703,0.109772898,1.023145765,1.002698589
1719,117.9192073,117.9192073,11.79192073,0.896139185,0.882424553,0.112575125,1.025747612,1.001182387
1720,117.9878049,117.9878049,11.79878049,0.886596839,0.881971578,0.114667749,1.033044787,1.003088977
1721,118.0564024,118.0564024,11.80564024,0.889244828,0.873824612,0.115528165,1.038150256,1.007266402
1722,118.125,118.125,11.8125,0.888780039,0.878225976,0.115238342,1.037217512,1.002645189
1723,118.1935976,118.1935976,11.81935976,0.896016869,0.886056758,0.114226601,1.025165209,1.004902672
1724,118.2621951,118.2621951,11.82621951,0.898411776,0.893299827,0.112142512,1.021626565,0.999146573
1725,118.3307927,118.3307927,11.83307927,0.902715306,0.899042269,0.111051269,1.016523428,0.9994801
1726,118.3993902,118.3993902,11.83993902,0.90110558,0.896742894,0.110275953,1.027608354,1.003842017
1727,118.4679878,118.4679878,11.84679878,0.914536804,0.89779992,0.1109032,1.03524711,1.000098321
1728,118.5365854,118.5365854,11.85365854,0.918396198,0.897929139,0.110392072,1.04105738,1.000085182
1729,118.6051829,118.6051829,11.86051829,0.914058676,0.904855373,0.109756293,1.043679936,1.001886836
1730,118.6737805,118.6737805,11.86737805,0.920281734,0.907520488,0.107749959,1.034496976,1.002689556
1731,118.742378,118.742378,11.8742378,0.918741874,0.919532613,0.10428022,1.02070181,1.003230637
1732,118.8109756,118.8109756,11.88109756,0.930077727,0.916984549,0.103017522,1.026671542,0.997705918
1733,118.8795732,118.8795732,11.88795732,0.924979269,0.912320511,0.102179503,1.028367974,0.998255916
1734,118.9481707,118.9481707,11.89481707,0.926453271,0.909764911,0.101187165,1.029921383,1.002385719
1735,119.0167683,119.0167683,11.90167683,0.918916352,0.905978213,0.100008919,1.017596517,1.003444377
1736,119.0853659,119.0853659,11.90853659,0.92974763,0.905692832,0.09999301,1.015715531,1.008494594
1737,119.1539634,119.1539634,11.91539634,0.910027513,0.898477935,0.101910146,1.018278108,1.001572059
1738,119.222561,119.222561,11.9222561,0.916162064,0.88509915,0.105127798,1.029933428,1.000382003
1739,119.2911585,119.2911585,11.92911585,0.901121238,0.88808945,0.107399537,1.026289704,1.00119531
1740,119.3597561,119.3597561,11.93597561,0.902733013,0.888058098,0.110208571,1.021453931,1.002815873
1741,119.4283537,119.4283537,11.94283537,0.904086282,0.885033969,0.11244643,1.013429065,1.000698007
1742,119.4969512,119.4969512,11.94969512,0.903263927,0.885207545,0.113873134,1.005942722,1.00508047
1743,119.5655488,119.5655488,11.95655488,0.885652391,0.881557549,0.117988995,1.009132885,1.003923457
1744,119.6341463,119.6341463,11.96341463,0.872599733,0.86749522,0.122703583,1.025245544,1.002604216
1745,119.7027439,119.7027439,11.97027439,0.868922879,0.857647145,0.127101327,1.046101287,1.002649255
1746,119.7713415,119.7713415,11.97713415,0.863827401,0.854091378,0.128988682,1.050147598,1.001965733
1747,119.839939,119.839939,11.9839939,0.871673077,0.868182841,0.127631657,1.030701629,1.004142068
1748,119.9085366,119.9085366,11.99085366,0.878956809,0.872210013,0.124559559,1.017301155,1.004357102
1749,119.9771341,119.9771341,11.99771341,0.888028146,0.881626962,0.122425361,1.015531237,1.005438278
1750,120.0457317,120.0457317,12.00457317,0.884607837,0.880182859,0.122236,1.016983166,0.999181685
1751,120.1143293,120.1143293,12.01143293,0.888956154,0.88226547,0.122769848,1.011721748,1.001177412
1752,120.1829268,120.1829268,12.01829268,0.884986505,0.879524175,0.126027467,1.019437638,1.004996663
1753,120.2515244,120.2515244,12.02515244,0.877348161,0.8668156,0.130160474,1.031419571,1.004500334
1754,120.320122,120.320122,12.0320122,0.873714568,0.864634738,0.133649218,1.043423252,1.001550495
1755,120.3887195,120.3887195,12.03887195,0.874325623,0.865913708,0.133623796,1.038552607,0.999517612
1756,120.4573171,120.4573171,12.04573171,0.880316245,0.872002079,0.130947482,1.020620952,1.001336011
1757,120.5259146,120.5259146,12.05259146,0.883407391,0.87780001,0.127278142,1.011356362,1.000328478
1758,120.5945122,120.5945122,12.05945122,0.884128554,0.876322532,0.125986568,1.013915209,1.001327995
1759,120.6631098,120.6631098,12.06631098,0.875009671,0.863955553,0.125779405,1.017228451,1.00145964
1760,120.7317073,120.7317073,12.07317073,0.871062196,0.869470388,0.12636681,1.023321897,0.998080688
1761,120.8003049,120.8003049,12.08003049,0.86964253,0.870579024,0.126026777,1.028379168,0.999714473
1762,120.8689024,120.8689024,12.08689024,0.875983623,0.868913039,0.125754203,1.025937061,1.003016378
1763,120.9375,120.9375,12.09375,0.884701343,0.885400455,0.124456571,1.018912367,1.000122362
1764,121.0060976,121.0060976,12.10060976,0.893533689,0.883951299,0.123328106,1.016067465,1.002776523
1765,121.0746951,121.0746951,12.10746951,0.894014618,0.888860426,0.121906231,1.012988667,1.006439396
1766,121.1432927,121.1432927,12.11432927,0.893395172,0.888361804,0.121816751,1.020138559,0.998495033
1767,121.2118902,121.2118902,12.12118902,0.89044304,0.88520808,0.121578194,1.019947763,1.002037447
1768,121.2804878,121.2804878,12.12804878,0.89141799,0.886444151,0.121414209,1.022185568,1.003710398
1769,121.3490854,121.3490854,12.13490854,0.892872478,0.89345079,0.12165285,1.027269063,1.00369334
1770,121.4176829,121.4176829,12.14176829,0.89153794,0.884874748,0.120648253,1.022787665,1.006145007
1771,121.4862805,121.4862805,12.14862805,0.892052016,0.889300776,0.120767379,1.016640868,1.002421993
1772,121.554878,121.554878,12.1554878,0.89425652,0.885144009,0.121124706,1.014171303,1.001377548
1773,121.6234756,121.6234756,12.16234756,0.894839756,0.887987585,0.122683786,1.013546834,1.001201973
1774,121.6920732,121.6920732,12.16920732,0.891443507,0.880493457,0.125189572,1.026624681,1.002834708
1775,121.7606707,121.7606707,12.17606707,0.886341635,0.879413541,0.126359816,1.029542379,0.999078032
1776,121.8292683,121.8292683,12.18292683,0.88658837,0.883418092,0.126490446,1.014268879,1.00053281
1777,121.8978659,121.8978659,12.18978659,0.894633706,0.8934578,0.126404914,1.005170492,1.004591115
1778,121.9664634,121.9664634,12.19664634,0.89044304,0.896132642,0.12712411,1.006390597,0.999849131
1779,122.035061,122.035061,12.2035061,0.893297635,0.887429686,0.129015357,1.019799893,0.997938337
1780,122.1036585,122.1036585,12.21036585,0.88776027,0.886121453,0.130585462,1.021920315,1.004030087
1781,122.1722561,122.1722561,12.21722561,0.881093225,0.884591647,0.130575337,1.013259808,1.003708096
1782,122.2408537,122.2408537,12.22408537,0.886761798,0.8767241,0.130597037,1.013769226,1.004048241
1783,122.3094512,122.3094512,12.23094512,0.87499546,0.872530796,0.12986456,1.018031222,1.003612317
1784,122.3780488,122.3780488,12.23780488,0.874004295,0.876177566,0.129083106,1.021422522,1.001906049
1785,122.4466463,122.4466463,12.24466463,0.88076903,0.874333375,0.128971173,1.012248245,1.002993992
1786,122.5152439,122.5152439,12.25152439,0.882523604,0.878347662,0.128935436,0.998420534,0.999911437
1787,122.5838415,122.5838415,12.25838415,0.893039659,0.883013653,0.130203637,0.994481999,1.000428128
1788,122.652439,122.652439,12.2652439,0.885170921,0.880555187,0.133750101,1.004305969,0.999726737
1789,122.7210366,122.7210366,12.27210366,0.877392354,0.873272126,0.137583762,1.023069112,0.999541028
1790,122.7896341,122.7896341,12.27896341,0.875823014,0.871303793,0.140584242,1.02490523,0.99952342
1791,122.8582317,122.8582317,12.28582317,0.884706698,0.877118477,0.141416899,1.017403743,1.002020601
1792,122.9268293,122.9268293,12.29268293,0.878417314,0.87207966,0.140075066,1.015109048,1.003140158
1793,122.9954268,122.9954268,12.29954268,0.870272709,0.867697259,0.139236604,1.016007152,1.000759299
1794,123.0640244,123.0640244,12.30640244,0.873264493,0.864708415,0.13826899,1.028514002,1.003328802
1795,123.132622,123.132622,12.3132622,0.877110181,0.874353467,0.136106602,1.009353775,1.0028089
1796,123.2012195,123.2012195,12.32012195,0.872694792,0.882288724,0.133544944,0.98996538,0.999610889
1797,123.2698171,123.2698171,12.32698171,0.87144562,0.87651542,0.134460821,0.989810734,1.002313779
1798,123.3384146,123.3384146,12.33384146,0.881022148,0.874705528,0.136466883,0.995706346,0.997241198
1799,123.4070122,123.4070122,12.34070122,0.875332733,0.871291469,0.139187992,1.01567924,1.003616964
1800,123.4756098,123.4756098,12.34756098,0.873636937,0.868017595,0.142153044,1.017457506,1.002910954
1801,123.5442073,123.5442073,12.35442073,0.877867275,0.872727841,0.143320611,1.015155698,1.00122241
1802,123.6128049,123.6128049,12.36128049,0.875897281,0.871504292,0.143375596,1.012484372,1.000510939
1803,123.6814024,123.6814024,12.36814024,0.880625313,0.879789474,0.143217253,1.008506865,1.001744991
1804,123.75,123.75,12.375,0.875758512,0.872742273,0.143790995,1.015375408,0.997810653
1805,123.8185976,123.8185976,12.38185976,0.873205873,0.874432206,0.144640854,1.026320952,1.001912967
1806,123.8871951,123.8871951,12.38871951,0.870159028,0.869582602,0.144165706,1.029859321,1.001530553
1807,123.9557927,123.9557927,12.39557927,0.880278301,0.869402137,0.142787241,1.018971294,1.002500441
1808,124.0243902,124.0243902,12.40243902,0.885947702,0.881252402,0.141431611,0.998323594,1.001717983
1809,124.0929878,124.0929878,12.40929878,0.888364836,0.880760229,0.142191613,0.99663812,1.000362092
1810,124.1615854,124.1615854,12.41615854,0.882397195,0.876970206,0.144896679,1.012577973,1.001496746
1811,124.2301829,124.2301829,12.42301829,0.883269751,0.876839118,0.142981051,1.022447366,0.998968158
1812,124.2987805,124.2987805,12.42987805,0.87188744,0.874432548,0.142981051,1.022080186,0.998912849
1813,124.367378,124.367378,12.4367378,0.871175915,0.870421256,0.142981051,1.020120676,1.003258977
1814,124.4359756,124.4359756,12.44359756,0.869036928,0.869069953,0.142981051,1.021786124,1.003954379
1815,124.5045732,124.5045732,12.45045732,0.870135069,0.876954505,0.147745049,1.022869868,1.000518273
1816,124.5731707,124.5731707,12.45731707,0.87802519,0.875787566,0.145045076,1.012395917,0.99718281
1817,124.6417683,124.6417683,12.46417683,0.887142065,0.882114864,0.142981051,1.007611247,1.000210196
1818,124.7103659,124.7103659,12.47103659,0.883536192,0.882708483,0.142116101,1.01024909,1.0007616
1819,124.7789634,124.7789634,12.47789634,0.878665998,0.879634707,0.141831779,1.010543133,1.002856456
1820,124.847561,124.847561,12.4847561,0.880632995,0.882788775,0.142455758,1.013601554,1.001362572
1821,124.9161585,124.9161585,12.49161585,0.87554463,0.877374654,0.142792149,1.022122166,1.001631801
1822,124.9847561,124.9847561,12.49847561,0.875916139,0.872345478,0.143242034,1.02373386,1.004930231
1823,125.0533537,125.0533537,12.50533537,0.880795554,0.876272693,0.141798792,1.012847812,1.002667819
1824,125.1219512,125.1219512,12.51219512,0.881992368,0.877082225,0.140329323,1.01219363,1.001666263
1825,125.1905488,125.1905488,12.51905488,0.885946138,0.878488847,0.140491175,1.012688198,1.002343551
1826,125.2591463,125.2591463,12.52591463,0.880491728,0.879463289,0.14060769,1.022189808,1.004469091
1827,125.3277439,125.3277439,12.53277439,0.880884526,0.878178498,0.139838633,1.026975926,1.001798871
1828,125.3963415,125.3963415,12.53963415,0.889310054,0.880257032,0.139443327,1.020998795,0.997179437
1829,125.464939,125.464939,12.5464939,0.889621122,0.887616319,0.138151348,1.008267716,1.002866062
1830,125.5335366,125.5335366,12.55335366,0.891434033,0.887631083,0.138040559,1.011584144,1.003051776
1831,125.6021341,125.6021341,12.56021341,0.88664409,0.88547761,0.138412869,1.016045246,1.003434274
1832,125.6707317,125.6707317,12.56707317,0.882503971,0.883872695,0.138624102,1.017954548,1.001468737
1833,125.7393293,125.7393293,12.57393293,0.880727163,0.876676853,0.138670573,1.025151117,1.000998717
1834,125.8079268,125.8079268,12.58079268,0.885747921,0.879952094,0.137871042,1.022429914,1.001213247
1835,125.8765244,125.8765244,12.58765244,0.883583145,0.882362176,0.135782156,1.021422023,1.003096831
1836,125.945122,125.945122,12.5945122,0.883893565,0.882789502,0.134079112,1.013582071,1.005291653
1837,126.0137195,126.0137195,12.60137195,0.876760133,0.882635849,0.132671015,1.006439332,1.000177535
1838,126.0823171,126.0823171,12.60823171,0.875496127,0.872586854,0.132987838,1.016899559,1.003957354
1839,126.1509146,126.1509146,12.61509146,0.876067303,0.873918267,0.133576375,1.020667,1.002004498
1840,126.2195122,126.2195122,12.62195122,0.878583151,0.877965054,0.13464401,1.01033135,0.997547697
1841,126.2881098,126.2881098,12.62881098,0.883410887,0.879959421,0.13546932,1.011055178,1.000427048
1842,126.3567073,126.3567073,12.63567073,0.878429003,0.884473648,0.136189912,1.009926972,1.001174218
1843,126.4253049,126.4253049,12.64253049,0.878297496,0.872220101,0.13742111,1.010943075,1.001769994
1844,126.4939024,126.4939024,12.64939024,0.881377667,0.872991669,0.139069887,1.01297679,1.002695609
1845,126.5625,126.5625,12.65625,0.877793386,0.875485979,0.140609837,1.020394346,1.001658584
1846,126.6310976,126.6310976,12.66310976,0.875441438,0.870840964,0.141806776,1.029536183,1.000012379
1847,126.6996951,126.6996951,12.66996951,0.880473355,0.882370161,0.14259836,1.025092816,1.002311415
1848,126.7682927,126.7682927,12.67682927,0.880558993,0.882312042,0.1410545,1.009612524,0.999972671
1849,126.8368902,126.8368902,12.68368902,0.892920363,0.889127427,0.138835897,1.003600359,1.001993746
1850,126.9054878,126.9054878,12.69054878,0.887219885,0.883409662,0.138893409,0.998855014,1.000290357
1851,126.9740854,126.9740854,12.69740854,0.883991939,0.875466856,0.139727312,1.01029248,1.001296594
1852,127.0426829,127.0426829,12.70426829,0.877214009,0.874799591,0.141277098,1.022593093,1.002230807
1853,127.1112805,127.1112805,12.71112805,0.878081985,0.872009035,0.142414493,1.0277671,1.000827005
1854,127.179878,127.179878,12.7179878,0.880715703,0.874803355,0.141586264,1.022572598,1.000956567
1855,127.2484756,127.2484756,12.72484756,0.877975616,0.878096429,0.139690502,1.017787142,1.000654946
1856,127.3170732,127.3170732,12.73170732,0.883134949,0.883127775,0.13863631,1.013906524,0.999796502
1857,127.3856707,127.3856707,12.73856707,0.882717036,0.878544051,0.139689061,1.01125434,0.999495478
1858,127.4542683,127.4542683,12.74542683,0.874851706,0.870098026,0.140532588,1.019788423,1.00202932
1859,127.5228659,127.5228659,12.75228659,0.879787481,0.873665389,0.142901166,1.02192597,1.004456574
1860,127.5914634,127.5914634,12.75914634,0.876957933,0.871923239,0.144824067,1.022202295,1.003497823
1861,127.660061,127.660061,12.7660061,0.884355639,0.875929792,0.146467777,1.021807247,1.000775858
1862,127.7286585,127.7286585,12.77286585,0.890831961,0.885314542,0.146781263,1.008790377,1.001308428
1863,127.7972561,127.7972561,12.77972561,0.894847432,0.883785745,0.146809939,1.007026412,1.001748395
1864,127.8658537,127.8658537,12.78658537,0.879564017,0.884693863,0.148170278,1.004188608,0.999619427
1865,127.9344512,127.9344512,12.79344512,0.885269596,0.876189201,0.149944701,1.017180502,1.00045429
1866,128.0030488,128.0030488,12.80030488,0.877778503,0.873866671,0.15127714,1.019022899,1.000122675
1867,128.0716463,128.0716463,12.80716463,0.874738267,0.87645951,0.151833345,1.012880114,1.000827005
1868,128.1402439,128.1402439,12.81402439,0.871783132,0.874511434,0.151091255,1.009185022,1.000735223
1869,128.2088415,128.2088415,12.82088415,0.875668503,0.881065179,0.151059981,1.013985159,1.002448359
1870,128.277439,128.277439,12.8277439,0.870718661,0.870708634,0.150556525,1.021288722,0.998876303
1871,128.3460366,128.3460366,12.83460366,0.870519498,0.873110715,0.151067161,1.020630128,1.000305226
1872,128.4146341,128.4146341,12.84146341,0.873132475,0.875265286,0.149159534,1.015070904,0.999440742
1873,128.4832317,128.4832317,12.84832317,0.887864117,0.881240804,0.146016775,1.006751469,1.000775858
1874,128.5518293,128.5518293,12.85518293,0.883041556,0.885006795,0.145129123,1.007361629,1.000230884
1875,128.6204268,128.6204268,12.86204268,0.885239019,0.877517043,0.145200213,1.012006238,1.000220503
1876,128.6890244,128.6890244,12.86890244,0.885073048,0.880089223,0.144493811,1.017188047,1.002693274
1877,128.757622,128.757622,12.8757622,0.887741392,0.890779531,0.144408945,1.018615415,1.003362403
1878,128.8262195,128.8262195,12.88262195,0.886936396,0.887912034,0.143579717,1.015553295,1.001880698
1879,128.8948171,128.8948171,12.88948171,0.88069851,0.884263353,0.142785248,1.017336744,1.001643472
1880,128.9634146,128.9634146,12.89634146,0.885880772,0.884099821,0.142468514,1.010129464,1.001230517
1881,129.0320122,129.0320122,12.90320122,0.882079559,0.88344028,0.142729689,1.00817462,0.99868389
