L15_H2_MAD_Hampel,Sediment_Y_mm,Strat_depth_Y cm,RABD660670,R660R670,RMean,RABA400560,RABD660670RMean,RABD850
1405,96.37957317,10.63795732,1.068248905,1.09243547,0.133743981,111.2594292,8.077794729,0.997287099
1406,96.44817073,10.64481707,1.06967225,1.08791674,0.135492277,107.6058529,7.977693389,0.998875414
1407,96.51676829,10.65167683,1.065855207,1.092224285,0.135980239,107.4204236,7.915051599,0.996338202
1408,96.58536585,10.65853659,1.061984849,1.099279457,0.135362421,106.5560493,7.917290549,0.999601822
1409,96.65396341,10.66539634,1.068924994,1.091459605,0.134068453,107.2783092,8.033301953,0.99609772
1410,96.72256098,10.6722561,1.065726299,1.099909459,0.133563413,105.3792027,8.027517542,1.000186606
1411,96.79115854,10.67911585,1.068401016,1.090598377,0.133146545,106.4481906,8.068507387,0.996783664
1412,96.8597561,10.68597561,1.063992214,1.099339212,0.133785293,104.3126367,7.994632259,0.996865856
1413,96.92835366,10.69283537,1.062230916,1.101092623,0.13520352,101.7576579,7.899361018,0.995237037
1414,96.99695122,10.69969512,1.065872604,1.093619156,0.136686663,100.1683892,7.843615732,0.995010653
1415,97.06554878,10.70655488,1.065381093,1.091738366,0.137939276,99.06839075,7.769742143,0.996100391
1416,97.13414634,10.71341463,1.063819994,1.093563497,0.138217708,98.19742806,7.743840079,0.997835365
1417,97.2027439,10.72027439,1.064339843,1.090294388,0.138610208,97.64126882,7.730024545,0.996362985
1418,97.27134146,10.72713415,1.061001128,1.092852372,0.137668886,98.47180951,7.763767096,0.995912848
1419,97.33993902,10.7339939,1.063680445,1.091167796,0.137078985,99.71547736,7.812154824,0.995224788
1420,97.40853659,10.74085366,1.061778442,1.09632259,0.137906832,98.49710046,7.742543428,0.995064895
1421,97.47713415,10.74771341,1.066167332,1.094901393,0.137829996,97.65454329,7.771371172,0.994670089
1422,97.54573171,10.75457317,1.068728828,1.095249318,0.13829862,97.79716978,7.762669709,0.994167362
1423,97.61432927,10.76143293,1.069553778,1.094504349,0.138365685,97.67578445,7.770421951,0.995737252
1424,97.68292683,10.76829268,1.072552096,1.090633698,0.138428622,100.3074611,7.802914835,0.997211384
1425,97.75152439,10.77515244,1.071410829,1.095768381,0.140429877,98.47033058,7.694594452,0.997796336
1426,97.82012195,10.7820122,1.063819994,1.101131991,0.14198658,98.77142968,7.635489225,0.997502901
1427,97.88871951,10.78887195,1.071099691,1.104442698,0.144263157,95.87398111,7.478611415,0.995560518
1428,97.95731707,10.79573171,1.073122171,1.101723452,0.145701507,94.78762725,7.402098702,0.997018772
1429,98.02591463,10.80259146,1.071504583,1.094607703,0.146827932,92.41277356,7.322274916,0.996474744
1430,98.0945122,10.80945122,1.065327317,1.10387083,0.146256048,94.48783813,7.308562225,0.994953859
1431,98.16310976,10.81631098,1.063374719,1.101697022,0.144754367,95.62175037,7.376691911,0.996669143
1432,98.23170732,10.82317073,1.063147126,1.094753052,0.142822264,96.87691473,7.489068877,0.997584882
1433,98.30030488,10.83003049,1.062598636,1.092531329,0.141528221,96.59128669,7.560941612,0.997060455
1434,98.36890244,10.83689024,1.061404972,1.089517943,0.140673283,97.40375014,7.593703954,0.995214506
1435,98.4375,10.84375,1.060583484,1.094829732,0.140848392,95.04086501,7.574154346,0.996865313
1436,98.50609756,10.85060976,1.062613953,1.090621806,0.141005279,96.10373442,7.576731659,0.995231353
1437,98.57469512,10.85746951,1.057209576,1.095480584,0.141766203,94.42907875,7.4951325,0.99548256
1438,98.64329268,10.86432927,1.061973285,1.08923062,0.142648451,91.31331954,7.47902731,0.996116952
1439,98.71189024,10.87118902,1.062338925,1.092034723,0.143367813,89.98894495,7.440732118,0.996151838
1440,98.7804878,10.87804878,1.061403125,1.096030241,0.143398314,90.21473731,7.43157576,0.996472949
1441,98.84908537,10.88490854,1.060889265,1.09690616,0.143168137,87.65699368,7.437740541,0.995009912
1442,98.91768293,10.89176829,1.065165756,1.087676677,0.142244403,86.40909626,7.515699148,0.99690864
1443,98.98628049,10.89862805,1.057724764,1.098732308,0.141536384,88.54807891,7.499267786,0.996470736
1444,99.05487805,10.9054878,1.059093685,1.094232782,0.141022966,88.56041164,7.532065599,0.997990662
1445,99.12347561,10.91234756,1.057998102,1.093757316,0.140160867,91.13367948,7.565547297,0.9966765
1446,99.19207317,10.91920732,1.0574315,1.093194431,0.139408644,91.58607569,7.597738827,0.998014377
1447,99.26067073,10.92606707,1.06162439,1.087059871,0.138839925,93.11840783,7.654817581,0.996852725
1448,99.32926829,10.93292683,1.059705296,1.090257622,0.138114562,95.01502006,7.681012938,0.995265871
1449,99.39786585,10.93978659,1.060123438,1.080649461,0.13904372,94.0675685,7.630463785,0.998453658
1450,99.46646341,10.94664634,1.056942865,1.091330774,0.138957325,96.1504663,7.61174788,0.995378994
1451,99.53506098,10.9535061,1.05682031,1.088147448,0.140089672,95.15129643,7.549343301,0.997017047
1452,99.60365854,10.96036585,1.055632376,1.095217628,0.1413608,95.70099849,7.474371726,0.993746779
1453,99.6722561,10.96722561,1.057230963,1.090037329,0.142119282,95.9688167,7.448326649,0.994127069
1454,99.74085366,10.97408537,1.058646471,1.086400515,0.144212399,93.4426795,7.353337526,0.99574741
1455,99.80945122,10.98094512,1.054357511,1.092014044,0.145229551,93.85229012,7.27704182,0.997168386
1456,99.87804878,10.98780488,1.05955036,1.084493949,0.146965434,92.16122695,7.229086222,0.998079341
1457,99.94664634,10.99466463,1.058773308,1.091229708,0.147874151,91.9386892,7.181299402,0.995153258
1458,100.0152439,11.00152439,1.057053945,1.088665966,0.148086295,92.78197664,7.157626713,0.993745716
1459,100.0838415,11.00838415,1.054059071,1.095794014,0.148212311,93.39168659,7.12985944,0.998136355
1460,100.152439,11.0152439,1.05706472,1.085452393,0.148087208,93.55187028,7.152927468,0.996953136
1461,100.2210366,11.02210366,1.058026379,1.085929949,0.147488244,95.67730319,7.186765648,0.99626751
1462,100.2896341,11.02896341,1.057544018,1.090323594,0.146777162,96.11268886,7.217120694,0.997172794
1463,100.3582317,11.03582317,1.057650266,1.091361259,0.146786365,95.63549337,7.21664058,0.998098933
1464,100.4268293,11.04268293,1.055657475,1.095748432,0.146580555,96.43169686,7.212705989,0.998615724
1465,100.4954268,11.04954268,1.058006971,1.088364249,0.146092395,97.7560826,7.254008962,0.997654136
1466,100.5640244,11.05640244,1.062168842,1.084417983,0.145233235,99.32394692,7.326723368,1.000817886
1467,100.632622,11.0632622,1.059570307,1.080983148,0.145032711,100.4992238,7.32283353,0.997668559
1468,100.7012195,11.07012195,1.059040139,1.084023749,0.145678561,101.8866352,7.289480948,0.997644994
1469,100.7698171,11.07698171,1.05779529,1.088336964,0.146770358,101.9631543,7.22197498,0.996777847
1470,100.8384146,11.08384146,1.057579698,1.091380656,0.148178569,100.8887677,7.144434068,0.997142363
1471,100.9070122,11.09070122,1.052794678,1.093052868,0.148744982,100.9214234,7.085136483,0.997129967
1472,100.9756098,11.09756098,1.055422518,1.086657328,0.146536448,102.5234334,7.224387753,0.995306118
1473,101.0442073,11.10442073,1.057689882,1.081545928,0.144003831,104.8284388,7.392705679,0.998127007
1474,101.1128049,11.11128049,1.05360935,1.088861079,0.141424187,107.2089776,7.507850901,0.99956863
1475,101.1814024,11.11814024,1.051036127,1.091513386,0.139785793,108.9097556,7.576147972,0.999652097
1476,101.25,11.125,1.053867111,1.09076254,0.138920983,108.943228,7.643551257,0.996100627
1477,101.3185976,11.13185976,1.059269211,1.08458418,0.138791408,108.4289123,7.692527648,0.99708682
1478,101.3871951,11.13871951,1.060451013,1.085862565,0.138558151,108.9058778,7.71711228,0.996180411
1479,101.4557927,11.14557927,1.06160953,1.088764193,0.138741521,109.3762463,7.7092276,0.999647397
1480,101.5243902,11.15243902,1.058161676,1.090327015,0.140469885,106.7210253,7.560375414,1.001201765
1481,101.5929878,11.15929878,1.056806403,1.097581852,0.142835244,105.206188,7.410003155,0.995320573
1482,101.6615854,11.16615854,1.056967695,1.096569523,0.144959451,104.7704417,7.299061652,0.997052582
1483,101.7301829,11.17301829,1.057512551,1.090615859,0.146665887,102.7529213,7.221583782,0.996700228
1484,101.7987805,11.17987805,1.055241254,1.089611046,0.147899062,101.9562423,7.146293763,0.998561469
1485,101.867378,11.1867378,1.057482767,1.08807236,0.148056057,103.4558205,7.152835677,0.997211452
1486,101.9359756,11.19359756,1.05518926,1.093186419,0.148970564,103.4358904,7.088443848,0.99719268
1487,102.0045732,11.20045732,1.06027258,1.091333516,0.149433377,103.6641122,7.097828111,0.998613402
1488,102.0731707,11.20731707,1.055815883,1.098056074,0.149648981,104.8924563,7.057877194,0.997798806
1489,102.1417683,11.21417683,1.059767208,1.087302316,0.149979802,103.4025543,7.069111739,0.993807424
1490,102.2103659,11.22103659,1.061264188,1.086539134,0.14988669,103.9159979,7.083594238,0.996625785
1491,102.2789634,11.22789634,1.060287987,1.08862759,0.149504206,105.4469315,7.094107305,0.994602466
1492,102.347561,11.2347561,1.062026318,1.088777761,0.149418735,105.0843345,7.10998679,0.99767768
1493,102.4161585,11.24161585,1.061100884,1.089548792,0.149590612,104.1559637,7.096709059,0.995740814
1494,102.4847561,11.24847561,1.057782542,1.094617642,0.148715037,105.2908189,7.116157116,0.995923463
1495,102.5533537,11.25533537,1.062751883,1.084419931,0.147652348,105.2898991,7.201264089,0.996904845
1496,102.6219512,11.26219512,1.057585024,1.092632369,0.147164006,105.1005282,7.189595253,0.996702536
1497,102.6905488,11.26905488,1.059357212,1.089995575,0.146835371,106.4200676,7.218616086,0.997616356
1498,102.7591463,11.27591463,1.054853924,1.089841591,0.147103692,105.8033771,7.174457412,0.995457903
1499,102.8277439,11.28277439,1.0579945,1.082666412,0.146298336,106.5121039,7.235006632,0.997294571
1500,102.8963415,11.28963415,1.058242194,1.07900912,0.145273652,107.0710749,7.288734228,0.996263283
1501,102.964939,11.2964939,1.055395951,1.088314499,0.144482876,109.5022681,7.308933819,0.997409893
1502,103.0335366,11.30335366,1.057030753,1.08703759,0.145498332,107.6960478,7.269121155,0.998940583
1503,103.1021341,11.31021341,1.058477352,1.088765279,0.146213369,109.4393789,7.242868854,0.99671069
1504,103.1707317,11.31707317,1.058099003,1.094540848,0.146240225,110.0893697,7.23812384,0.997423492
1505,103.2393293,11.32393293,1.058589324,1.090430035,0.146601751,107.6879359,7.222744165,0.998846545
1506,103.3079268,11.33079268,1.062110545,1.084464012,0.145935214,107.6106502,7.279907073,0.996910159
1507,103.3765244,11.33765244,1.061530204,1.081665093,0.144834223,107.364822,7.331719022,0.996917425
1508,103.445122,11.3445122,1.058746744,1.086131607,0.143950181,107.5770672,7.358521685,0.997545058
1509,103.5137195,11.35137195,1.06335474,1.085601974,0.143351465,107.8929584,7.424178347,0.995011816
1510,103.5823171,11.35823171,1.060435416,1.092836218,0.141316779,109.654686,7.515582654,0.997296809
1511,103.6509146,11.36509146,1.05937107,1.093587645,0.139806356,110.6964425,7.597744019,0.998904539
1512,103.7195122,11.37195122,1.062836414,1.09287207,0.137238758,112.7808636,7.772110047,0.994162154
1513,103.7881098,11.37881098,1.065424463,1.089808862,0.135340231,114.6873643,7.907137386,0.996716637
1514,103.8567073,11.38567073,1.064760658,1.092111334,0.134414982,114.777954,7.965329555,0.998634708
1515,103.9253049,11.39253049,1.05910052,1.09922964,0.133400254,115.5537987,7.995507325,0.99645614
1516,103.9939024,11.39939024,1.066333138,1.090569435,0.132961956,115.1532548,8.092461809,0.994854718
1517,104.0625,11.40625,1.062677562,1.094815045,0.132413179,116.3837434,8.09578621,0.995190839
1518,104.1310976,11.41310976,1.066171513,1.090415585,0.132287018,115.3015693,8.114486564,0.995840083
1519,104.1996951,11.41996951,1.062901164,1.091574792,0.132326979,115.0937781,8.072157198,0.997403572
1520,104.2682927,11.42682927,1.062141415,1.089976993,0.132307773,115.1429425,8.060399809,0.993825258
1521,104.3368902,11.43368902,1.063729248,1.088814949,0.13183355,115.5074356,8.098318254,0.99858827
1522,104.4054878,11.44054878,1.063598321,1.093530682,0.130689306,116.5545876,8.166907795,0.995037558
1523,104.4740854,11.44740854,1.0632765,1.088660902,0.129366381,117.7410769,8.245566453,0.996710204
1524,104.5426829,11.45426829,1.064598978,1.083465997,0.128481137,118.1964666,8.310929837,0.998159567
1525,104.6112805,11.46112805,1.062824622,1.080341656,0.127805129,118.3235578,8.342400843,0.998167254
1526,104.679878,11.4679878,1.062818302,1.080304711,0.128595178,116.9295493,8.287118758,1.000803489
1527,104.7484756,11.47484756,1.061438933,1.084878781,0.130396389,114.3366319,8.158396775,0.996956048
1528,104.8170732,11.48170732,1.059771236,1.093603009,0.132018157,113.8992601,8.042034564,0.995690005
1529,104.8856707,11.48856707,1.06029504,1.087043929,0.133922496,111.1739034,7.932122654,0.997374552
1530,104.9542683,11.49542683,1.062458809,1.085997162,0.133357787,112.6948347,7.985640964,0.995786809
1531,105.0228659,11.50228659,1.064863228,1.083894193,0.133730761,111.1220725,7.981526236,0.996491533
1532,105.0914634,11.50914634,1.066567046,1.084266336,0.133923728,111.500135,7.977404541,0.992676733
1533,105.160061,11.5160061,1.064533414,1.083859246,0.135303495,110.518543,7.876920331,0.997076507
1534,105.2286585,11.52286585,1.063905456,1.090421206,0.136908123,109.1312191,7.776825151,0.994521338
1535,105.2972561,11.52972561,1.063505611,1.089139727,0.139115714,107.7575772,7.651339339,0.994598021
1536,105.3658537,11.53658537,1.058782579,1.094160889,0.141182592,106.4701616,7.508746101,0.997604186
1537,105.4344512,11.54344512,1.05690292,1.097973527,0.142480193,104.6076514,7.431623636,0.997405385
1538,105.5030488,11.55030488,1.060421974,1.09158827,0.142969266,106.1502362,7.432621794,0.996634821
1539,105.5716463,11.55716463,1.061905392,1.090837702,0.141964305,107.3222862,7.500705904,0.996926108
1540,105.6402439,11.56402439,1.062680108,1.090882895,0.140156603,109.4956639,7.606386754,0.99968777
1541,105.7088415,11.57088415,1.063665715,1.08705341,0.13804107,110.9905204,7.73065494,0.995522536
1542,105.777439,11.5777439,1.059197184,1.091759213,0.13473547,114.8610242,7.886774994,0.998908392
1543,105.8460366,11.58460366,1.062281163,1.081872469,0.131710731,117.7969862,8.092239249,0.996177934
1544,105.9146341,11.59146341,1.05853215,1.090068598,0.130527585,118.7389956,8.135625624,0.998186813
1545,105.9832317,11.59832317,1.057955375,1.090616386,0.131621673,116.0157679,8.057779451,0.998995842
1546,106.0518293,11.60518293,1.061042213,1.087223826,0.13286889,115.5431655,7.996640982,0.997060503
1547,106.1204268,11.61204268,1.064520219,1.082980775,0.136549192,111.9564698,7.800580025,1.000300082
1548,106.1890244,11.61890244,1.058602485,1.083868231,0.139440374,108.8305382,7.595159246,0.99697604
1549,106.257622,11.6257622,1.06149098,1.078853886,0.142740347,105.9160887,7.441337432,0.997881979
1550,106.3262195,11.63262195,1.058444819,1.081638823,0.144026087,104.9326192,7.355510327,0.994498212
1551,106.3948171,11.63948171,1.058669579,1.08325094,0.144554476,104.7082281,7.333301375,0.99698972
1552,106.4634146,11.64634146,1.059279905,1.082862685,0.143676581,105.1903791,7.383068408,0.995778207
1553,106.5320122,11.65320122,1.058324014,1.087251836,0.142933598,107.1840658,7.413544001,0.996762382
1554,106.6006098,11.66006098,1.058409708,1.086074946,0.143623987,106.6465605,7.375883356,0.996079274
1555,106.6692073,11.66692073,1.060704514,1.08266065,0.144274909,106.4356109,7.357233086,0.993780499
1556,106.7378049,11.67378049,1.060222109,1.085445339,0.14521265,105.2996695,7.305629307,0.996837708
1557,106.8064024,11.68064024,1.058559956,1.086337822,0.145591954,105.0545028,7.276336201,0.99565245
1558,106.875,11.6875,1.060989088,1.079073593,0.144742382,107.4344087,7.335486997,0.996830169
1559,106.9435976,11.69435976,1.059682027,1.085284283,0.14359741,108.1742879,7.384465548,0.999972524
1560,107.0121951,11.70121951,1.060046961,1.083858194,0.142458706,108.9626953,7.445033166,0.999636698
1561,107.0807927,11.70807927,1.059260778,1.083898373,0.141472723,108.7530809,7.493108342,0.998799604
1562,107.1493902,11.71493902,1.056199139,1.09041113,0.1408554,109.9030186,7.509180546,0.996153924
1563,107.2179878,11.72179878,1.06082072,1.090223022,0.14122678,109.7626258,7.525357108,0.99734862
1564,107.2865854,11.72865854,1.060884676,1.086712655,0.142007153,107.6620275,7.482621577,0.997102415
1565,107.3551829,11.73551829,1.062391062,1.085559735,0.142010552,107.2511173,7.487895589,0.995198332
1566,107.4237805,11.74237805,1.060969055,1.087808269,0.14149597,107.4456958,7.501827471,0.996596204
1567,107.492378,11.7492378,1.061095017,1.085921268,0.140177604,109.0881477,7.572226955,0.998694267
1568,107.5609756,11.75609756,1.061214024,1.086226361,0.139418422,109.6476545,7.615100407,0.997908184
1569,107.6295732,11.76295732,1.062552546,1.085042882,0.138328372,110.4352273,7.684504317,0.995956255
1570,107.6981707,11.76981707,1.062834282,1.08211874,0.137035352,112.4488981,7.759795912,0.997646885
1571,107.7667683,11.77667683,1.061461713,1.078748974,0.136333119,112.4036168,7.79112076,0.99866915
1572,107.8353659,11.78353659,1.06164032,1.085986433,0.136500889,111.9050412,7.786169837,0.998538045
1573,107.9039634,11.79039634,1.060697333,1.081577239,0.137738424,110.9890908,7.709627344,0.997969305
1574,107.972561,11.7972561,1.060814627,1.087802612,0.140465104,109.1234678,7.558654501,0.996351724
1575,108.0411585,11.80411585,1.062735404,1.081577857,0.143137415,107.0880019,7.427662519,0.994997991
1576,108.1097561,11.81097561,1.058202071,1.088132593,0.145118598,105.7608417,7.293155886,0.99550758
1577,108.1783537,11.81783537,1.05892882,1.090371426,0.146695175,104.9625328,7.220153555,0.997622531
1578,108.2469512,11.82469512,1.061172724,1.089888748,0.14771282,104.9497791,7.186170524,0.996468536
1579,108.3155488,11.83155488,1.060151579,1.091074117,0.14734438,104.6756039,7.197880991,0.998812521
1580,108.3841463,11.83841463,1.059992769,1.093352139,0.145852437,105.0936978,7.272960017,0.997789646
1581,108.4527439,11.84527439,1.061374751,1.084629522,0.143676238,107.0223215,7.396646484,0.995209084
1582,108.5213415,11.85213415,1.059985392,1.088217595,0.140698625,110.3869864,7.548165068,0.996787732
