L15_H16_MAD_Hampel,Sediment_Y_mm,strat_depth_Y_mm,R570R630,RABD660670,R660R670,RMean,RABD660670RMean
5110,350.5335366,350.5335366,1.239538383,0.989199068,0.996153474,0.083130777,14.99346274
5111,350.6021341,350.6021341,1.2286086,0.986169588,1.014441934,0.080170409,14.57232558
5112,350.6707317,350.6707317,1.182128992,0.992275071,1.018282863,0.078443382,14.45202837
5113,350.7393293,350.7393293,1.168760776,0.992715783,1.016161389,0.079856603,13.7512185
5114,350.8079268,350.8079268,1.128342917,0.99111109,1.029549676,0.082205499,13.14995781
5115,350.8765244,350.8765244,1.143911571,0.992569856,1.027520981,0.086152953,12.47749485
5116,350.945122,350.945122,1.106664121,0.995285483,1.026918963,0.088629145,12.07056077
5117,351.0137195,351.0137195,1.079583594,1.005147034,1.018113238,0.091164784,11.7313716
5118,351.0823171,351.0823171,1.069361638,1.006323581,1.025453971,0.093726805,11.23896234
5119,351.1509146,351.1509146,1.072084214,1.006542339,1.020833356,0.095871751,10.87860755
5120,351.2195122,351.2195122,1.060732887,1.014412621,1.015254407,0.097600747,10.67471752
5121,351.2881098,351.2881098,1.043707064,1.013170801,1.016719162,0.099835326,10.34132414
5122,351.3567073,351.3567073,1.050322837,1.009654992,1.020054975,0.101517268,10.07539541
5123,351.4253049,351.4253049,1.029339192,1.013112383,1.012185553,0.102757856,10.00831488
5124,351.4939024,351.4939024,1.041576876,1.011078123,1.014462101,0.103684215,9.962609314
5125,351.5625,351.5625,1.051521162,1.015007676,1.010153866,0.103578706,10.04806617
5126,351.6310976,351.6310976,1.043644496,1.015300045,1.012128931,0.102775187,10.11560054
5127,351.6996951,351.6996951,1.027491621,1.019140011,1.008640866,0.1013635,10.27775233
5128,351.7682927,351.7682927,1.033798934,1.016653,1.01317859,0.102337877,10.11408735
5129,351.8368902,351.8368902,1.017761782,1.012944056,1.021489279,0.103515143,9.901152611
5130,351.9054878,351.9054878,1.020344894,1.017747247,1.015458874,0.105343704,9.73392888
5131,351.9740854,351.9740854,1.01519673,1.010658909,1.024427496,0.106138419,9.576220659
5132,352.0426829,352.0426829,1.012948489,1.015443923,1.021406312,0.107056493,9.524772336
5133,352.1112805,352.1112805,1.021787707,1.011722488,1.021825665,0.107842828,9.432041314
5134,352.179878,352.179878,1.015641014,1.015688401,1.01565041,0.108390641,9.435463859
5135,352.2484756,352.2484756,1.020661719,1.012484808,1.019277837,0.108590689,9.393943294
5136,352.3170732,352.3170732,1.026172486,1.018451432,1.016051956,0.107745695,9.521199934
5137,352.3856707,352.3856707,1.013981209,1.017727619,1.017711305,0.106460353,9.638668137
5138,352.4542683,352.4542683,1.01972802,1.012727967,1.020344457,0.10673064,9.573317558
5139,352.5228659,352.5228659,1.001987577,1.00857292,1.027731193,0.107960273,9.432566135
5140,352.5914634,352.5914634,1.011248755,1.014702677,1.021275001,0.109809398,9.338942243
5141,352.660061,352.660061,1.003747205,1.013595548,1.022828958,0.108980866,9.406029148
5142,352.7286585,352.7286585,1.012422373,1.012587781,1.02413012,0.107723073,9.488820668
5143,352.7972561,352.7972561,1.01968462,1.017678973,1.013108803,0.106823332,9.595895721
5144,352.8658537,352.8658537,1.021887526,1.017356262,1.011781268,0.106113759,9.636488668
5145,352.9344512,352.9344512,1.029821221,1.010794497,1.021360322,0.107809547,9.42079241
5146,353.0030488,353.0030488,1.02673705,1.016011152,1.017780931,0.109146846,9.357902242
5147,353.0716463,353.0716463,1.020781877,1.01392603,1.020051345,0.109221917,9.353535352
5148,353.1402439,353.1402439,1.030187855,1.014823675,1.016233759,0.108566452,9.435383181
5149,353.2088415,353.2088415,1.015233135,1.011942721,1.020251556,0.107562631,9.508942427
5150,353.277439,353.277439,1.02522048,1.016120456,1.00916344,0.107042733,9.585361619
5151,353.3460366,353.3460366,1.006909179,1.009295054,1.019573597,0.107199699,9.487559965
5152,353.4146341,353.4146341,1.021816348,1.014835006,1.01552181,0.108500517,9.411251253
5153,353.4832317,353.4832317,1.015488199,1.016621781,1.015338725,0.109534556,9.338020909
5154,353.5518293,353.5518293,1.003492565,1.011989252,1.022342734,0.110379462,9.232128582
5155,353.6204268,353.6204268,1.005258742,1.0158849,1.017607877,0.110545855,9.269068518
5156,353.6890244,353.6890244,1.014262067,1.015033929,1.02220403,0.110672896,9.280400468
5157,353.757622,353.757622,1.000138213,1.009228933,1.025781483,0.111110119,9.210711433
5158,353.8262195,353.8262195,0.992995799,1.013711033,1.024579212,0.110194016,9.311479807
5159,353.8948171,353.8948171,1.008165629,1.014648567,1.018538515,0.110161755,9.290180175
5160,353.9634146,353.9634146,1.000345069,1.014028761,1.019858018,0.109741491,9.284266611
5161,354.0320122,354.0320122,1.008774497,1.015245072,1.011377455,0.108411532,9.462507679
5162,354.1006098,354.1006098,1.001918549,1.016903292,1.017396489,0.107214692,9.515743702
5163,354.1692073,354.1692073,1.013978251,1.01874616,1.01456274,0.105292152,9.729036316
5164,354.2378049,354.2378049,1.010293158,1.015245072,1.015100848,0.103291185,9.896106705
5165,354.3064024,354.3064024,1.020869234,1.017180387,1.011122639,0.100983069,10.13687009
5166,354.375,354.375,1.027347331,1.012635901,1.010399073,0.10010341,10.17776071
5167,354.4435976,354.4435976,1.029145784,1.016582799,1.00599573,0.101765215,10.07276764
5168,354.5121951,354.5121951,1.023112825,1.019712657,1.006910907,0.10406296,9.895458545
5169,354.5807927,354.5807927,1.001041763,1.020496975,1.012755144,0.106146374,9.718366008
5170,354.6493902,354.6493902,1.015855569,1.017896058,1.019880774,0.107021227,9.600990857
5171,354.7179878,354.7179878,1.010254485,1.016567788,1.013718884,0.107353086,9.545784389
5172,354.7865854,354.7865854,1.000787403,1.01673482,1.015491517,0.106944893,9.588345412
5173,354.8551829,354.8551829,1.012203588,1.013652398,1.014511343,0.10715913,9.549838497
5174,354.9237805,354.9237805,1.012946466,1.018254078,1.009529282,0.108355664,9.487885998
5175,354.992378,354.992378,1.003769096,1.014134916,1.020399113,0.109620179,9.327310147
5176,355.0609756,355.0609756,1.001167891,1.018819025,1.016893109,0.108911348,9.414144254
5177,355.1295732,355.1295732,1.000397631,1.018974978,1.015150347,0.108185354,9.470703633
5178,355.1981707,355.1981707,0.987217294,1.022561984,1.015764791,0.107235673,9.578078224
5179,355.2667683,355.2667683,0.982610773,1.023026724,1.014714984,0.105326969,9.751141148
5180,355.3353659,355.3353659,0.992427176,1.019170624,1.015821344,0.102854846,9.94583899
5181,355.4039634,355.4039634,1.007273275,1.0211666,1.013958816,0.102252007,9.582693869
5182,355.472561,355.472561,1.009552438,1.018851598,1.017148775,0.107036144,9.578078224
5183,355.5411585,355.5411585,1.019383154,1.018295494,1.010546719,0.107091959,9.565556749
5184,355.6097561,355.6097561,1.017194658,1.01633351,1.013736262,0.103482989,9.562978606
5185,355.6783537,355.6783537,1.019355197,1.013427216,1.013772197,0.104496788,9.733151897
5186,355.7469512,355.7469512,1.017294718,1.020215942,1.015150347,0.107171735,9.565556749
5187,355.8155488,355.8155488,1.013484799,1.016244829,1.014886707,0.107449058,9.507284757
5188,355.8841463,355.8841463,0.997433987,1.017778827,1.013780337,0.107033164,9.550021164
5189,355.9527439,355.9527439,1.013252214,1.015993985,1.014114872,0.107091959,9.521289687
5190,356.0213415,356.0213415,1.00087909,1.015198669,1.016278699,0.105782046,9.623924824
5191,356.089939,356.089939,0.995791474,1.018974978,1.020815397,0.105837792,9.582693869
5192,356.1585366,356.1585366,0.996780675,1.018930037,1.017504171,0.107136764,9.538897868
5193,356.2271341,356.2271341,0.981787224,1.020093878,1.01732265,0.108221698,9.464173502
5194,356.2957317,356.2957317,0.985299252,1.021278625,1.014860016,0.107686691,9.534059525
5195,356.3643293,356.3643293,0.990665628,1.022365647,1.015019588,0.107036144,9.611698797
5196,356.4329268,356.4329268,0.988004476,1.018471565,1.017967813,0.10772511,9.522016356
5197,356.5015244,356.5015244,0.984489527,1.025079863,1.015024284,0.107887297,9.562978606
5198,356.570122,356.570122,0.995877686,1.021954806,1.01764645,0.109028869,9.4264016
5199,356.6387195,356.6387195,0.972135362,1.020535937,1.021409295,0.109276197,9.378287654
5200,356.7073171,356.7073171,0.987580293,1.019650341,1.0210843,0.109558146,9.333796655
5201,356.7759146,356.7759146,0.976424546,1.017862392,1.023560438,0.109001773,9.362000542
5202,356.8445122,356.8445122,0.984219363,1.020357148,1.01797925,0.109165227,9.368441536
5203,356.9131098,356.9131098,0.986949174,1.020605207,1.017376216,0.108632423,9.419030436
5204,356.9817073,356.9817073,0.986284385,1.018119713,1.020363443,0.109758605,9.316798918
5205,357.0503049,357.0503049,0.986015812,1.013183695,1.022386568,0.110691167,9.206642051
5206,357.1189024,357.1189024,0.994072585,1.018158243,1.016366309,0.110279408,9.293336384
5207,357.1875,357.1875,1.004231955,1.018932356,1.009429656,0.110393869,9.2876972
5208,357.2560976,357.2560976,0.984862819,1.019894424,1.010207131,0.109786704,9.351748951
5209,357.3246951,357.3246951,0.997643632,1.017330198,1.013445872,0.109539971,9.362238546
5210,357.3932927,357.3932927,0.997949229,1.018657213,1.014111071,0.109576535,9.366408494
5211,357.4618902,357.4618902,0.992395597,1.020941645,1.013452558,0.108192327,9.491137382
5212,357.5304878,357.5304878,0.994137031,1.017559116,1.01445717,0.106442021,9.602884954
5213,357.5990854,357.5990854,1.00324926,1.013841026,1.016333572,0.105803786,9.626722705
5214,357.6676829,357.6676829,0.999283355,1.013538607,1.018421339,0.104833868,9.732221142
5215,357.7362805,357.7362805,0.998916581,1.023184233,1.012461289,0.104956208,9.831693157
5216,357.804878,357.804878,1.003680533,1.022245396,1.016133662,0.105771106,9.750309698
5217,357.8734756,357.8734756,0.978227758,1.021616721,1.017773826,0.105996215,9.731794034
5218,357.9420732,357.9420732,0.993551927,1.017739623,1.022825217,0.106743386,9.651277496
5219,358.0106707,358.0106707,0.985004109,1.021208251,1.019541126,0.107285993,9.654309704
5220,358.0792683,358.0792683,0.982014401,1.017708846,1.023117599,0.105950527,9.746948665
5221,358.1478659,358.1478659,0.988369262,1.018602038,1.016185521,0.104497268,9.8868675
5222,358.2164634,358.2164634,1.00186056,1.016039325,1.021350664,0.102535636,10.05232012
5223,358.285061,358.285061,1.005733528,1.015186667,1.016008614,0.102638197,10.02588023
5224,358.3536585,358.3536585,0.996636196,1.016690698,1.01483062,0.102203854,10.0825919
5225,358.4222561,358.4222561,0.997554832,1.01927406,1.013646365,0.102548262,10.06183979
5226,358.4908537,358.4908537,0.998783585,1.015812973,1.01811159,0.103783976,9.893437139
5227,358.5594512,358.5594512,0.98719966,1.014887615,1.019344255,0.103557406,9.905032719
5228,358.6280488,358.6280488,1.003096089,1.012580954,1.016813453,0.103644789,9.889169632
5229,358.6966463,358.6966463,0.999328452,1.015378141,1.014599047,0.102100073,10.09197232
5230,358.7652439,358.7652439,1.015853991,1.0175218,1.013992238,0.101448179,10.19152088
5231,358.8338415,358.8338415,1.010332417,1.015404731,1.017918236,0.1001796,10.32388072
5232,358.902439,358.902439,0.996173596,1.017506398,1.015953251,0.101710311,10.20678857
5233,358.9710366,358.9710366,1.005891061,1.017758572,1.018861951,0.101549662,10.22374861
5234,359.0396341,359.0396341,1.007392853,1.016599228,1.022023388,0.100598561,10.30882903
5235,359.1082317,359.1082317,1.012111817,1.013888186,1.017884394,0.098250811,10.52099399
5236,359.1768293,359.1768293,1.000399244,1.017326319,1.017458071,0.097324344,10.68115316
5237,359.2454268,359.2454268,1.002000243,1.014793321,1.015514912,0.096825465,10.75248237
5238,359.3140244,359.3140244,1.00565577,1.010498334,1.021350306,0.098091935,10.56389632
5239,359.382622,359.382622,1.007072035,1.015128375,1.01839337,0.099354182,10.45830577
5240,359.4512195,359.4512195,1.003545268,1.015703348,1.019279006,0.099583801,10.41411092
5241,359.5198171,359.5198171,1.003025811,1.015958795,1.014468271,0.098191224,10.53849826
5242,359.5884146,359.5884146,1.000253415,1.016284268,1.014845541,0.096144096,10.79300584
5243,359.6570122,359.6570122,1.014781421,1.01668879,1.013494512,0.094211165,11.06821099
5244,359.7256098,359.7256098,1.00537186,1.013729744,1.013143192,0.092643712,11.27774728
5245,359.7942073,359.7942073,1.01408684,1.015592245,1.012009223,0.091822034,11.43597146
5246,359.8628049,359.8628049,1.022567771,1.011397846,1.015949297,0.090597762,11.59327881
5247,359.9314024,359.9314024,1.029533472,1.008085143,1.016125131,0.090818659,11.62080585
5248,360,360,1.025953015,1.015500088,1.006852885,0.090839624,10.53849826
5249,360.0685976,360.0685976,1.036311377,1.009939235,1.012536705,0.093077878,11.65987187
5250,360.1371951,360.1371951,1.007072035,1.012951299,1.009449532,0.09690382,11.332454
5251,360.2057927,360.2057927,1.014483487,1.012698251,1.016529402,0.100513069,10.99218458
5252,360.2743902,360.2743902,1.016319302,1.014936195,1.011912793,0.104002103,10.6200461
5253,360.3429878,360.3429878,1.016533278,1.011251903,1.020580252,0.106354063,10.34512231
5254,360.4115854,360.4115854,1.006717766,1.012015049,1.016279236,0.106647941,10.30617758
5255,360.4801829,360.4801829,1.015110976,1.019887607,1.01254172,0.107165631,10.31077095
5256,360.5487805,360.5487805,1.006969305,1.017669934,1.013387405,0.107812806,10.19793913
5257,360.617378,360.617378,1.005286271,1.020548894,1.010340085,0.108928132,10.09452921
5258,360.6859756,360.6859756,1.000187113,1.017874258,1.011237772,0.108146931,10.11356956
5259,360.7545732,360.7545732,1.000552857,1.016203484,1.01569869,0.108441302,10.03657198
5260,360.8231707,360.8231707,1.0082329,1.01532941,1.009223713,0.106454901,10.19809108
5261,360.8917683,360.8917683,1.005644501,1.016632562,1.004927031,0.103941757,10.44391463
5262,360.9603659,360.9603659,1.01032669,1.012009735,1.009413105,0.102875637,10.51514346
5263,361.0289634,361.0289634,0.998907203,1.007780211,1.018501096,0.106431743,10.2182602
5264,361.097561,361.097561,1.012395819,1.013863551,1.012200359,0.112002387,9.924327419
5265,361.1661585,361.1661585,1.002301885,1.015518458,1.013904118,0.118395545,9.603929489
5266,361.2347561,361.2347561,1.000069768,1.015813773,1.015647075,0.12449291,9.380706218
5267,361.3033537,361.3033537,0.999698489,1.013697654,1.016109838,0.128245894,9.293245985
5268,361.3719512,361.3719512,0.99670692,1.012059242,1.015035936,0.131457748,9.185771877
5269,361.4405488,361.4405488,1.002385299,1.01453717,1.012114578,0.132723646,9.267724633
5270,361.5091463,361.5091463,1.010432104,1.01324663,1.015528396,0.134565654,9.182371009
5271,361.5777439,361.5777439,0.981761421,1.021285948,1.006879706,0.135208908,9.152256815
5272,361.6463415,361.6463415,0.985776712,1.020228983,1.011641287,0.136361782,8.87009413
5273,361.714939,361.714939,0.982198841,1.018905928,1.013606711,0.135333939,8.781112413
5274,361.7835366,361.7835366,0.981641905,1.017231794,1.011108771,0.134648972,8.693085524
5275,361.8521341,361.8521341,0.977854552,1.021225048,1.01449724,0.134988798,8.634267261
5276,361.9207317,361.9207317,0.981547569,1.017308071,1.017352917,0.134754428,8.516897701
5277,361.9893293,361.9893293,0.976057141,1.019393893,1.01828852,0.132831818,8.556083218
5278,362.0579268,362.0579268,0.973432909,1.014644122,1.02475631,0.130358241,8.614303381
5279,362.1265244,362.1265244,0.969093049,1.018437774,1.016084456,0.127906108,8.765423421
5280,362.195122,362.195122,0.981012777,1.019137594,1.012582037,0.126290623,8.877532275
5281,362.2637195,362.2637195,0.976640503,1.021635908,1.013199858,0.124929775,8.939477205
5282,362.3323171,362.3323171,0.98067022,1.016631932,1.018763484,0.12368939,8.940048987
5283,362.4009146,362.4009146,0.980230876,1.018110597,1.020551261,0.122395601,9.039094448
5284,362.4695122,362.4695122,0.983047804,1.018938815,1.015491141,0.121109243,9.160597986
5285,362.5381098,362.5381098,0.981987431,1.014836228,1.018063147,0.118625436,9.360437432
5286,362.6067073,362.6067073,0.974989457,1.015247868,1.016633012,0.117437129,9.407132218
5287,362.6753049,362.6753049,0.976705036,1.014495196,1.016209292,0.116159968,9.420342676
5288,362.7439024,362.7439024,0.981299804,1.019392541,1.014917401,0.115634967,9.390107316
5289,362.8125,362.8125,0.972493952,1.015241773,1.024877723,0.114744613,9.315871693
5290,362.8810976,362.8810976,0.968862813,1.019448265,1.021340715,0.11398653,9.350639166
5291,362.9496951,362.9496951,0.966371375,1.020216037,1.022281604,0.113544729,9.352749832
5292,363.0182927,363.0182927,0.968575413,1.020058251,1.021400605,0.11249703,9.418449156
5293,363.0868902,363.0868902,0.960602847,1.02180144,1.017452577,0.111576461,9.521033972
5294,363.1554878,363.1554878,0.96328628,1.022923595,1.014445302,0.111371306,9.582134977
5295,363.2240854,363.2240854,0.962465897,1.014507681,1.01878662,0.111057419,9.524544116
5296,363.2926829,363.2926829,0.969536776,1.015829614,1.020406316,0.112802633,9.376532216
5297,363.3612805,363.3612805,0.962955421,1.017353328,1.022502625,0.11375581,9.297915028
5298,363.429878,363.429878,0.960147962,1.020828254,1.01648429,0.113484858,9.321505108
5299,363.4984756,363.4984756,0.967209702,1.014831961,1.024454326,0.113078457,9.262478821
5300,363.5670732,363.5670732,0.96281516,1.02583724,1.012403141,0.112421786,9.387671771
5301,363.6356707,363.6356707,0.965496372,1.015468239,1.022200389,0.112014093,9.316323273
5302,363.7042683,363.7042683,0.961993859,1.025352383,1.00966108,0.111132681,9.552464793
5303,363.7728659,363.7728659,0.963030794,1.020341184,1.016037222,0.111962159,9.539850212
5304,363.8414634,363.8414634,0.973993834,1.023649487,1.013327572,0.115375194,9.319843846
5305,363.910061,363.910061,0.971334989,1.019962441,1.016825116,0.117395307,9.120064874
5306,363.9786585,363.9786585,0.961483628,1.019197779,1.017545604,0.119084982,8.984010227
5307,364.0472561,364.0472561,0.97122838,1.017119632,1.015792962,0.122640261,8.754053585
5308,364.1158537,364.1158537,0.970926465,1.01631889,1.015270528,0.12657248,8.588507214
5309,364.1844512,364.1844512,0.968875135,1.016468146,1.013340453,0.130824838,8.439998019
