YearBP,TSI,dTSI,dTSI_sigma,upper_err,lower_err,Predicted_TSI,Residuals_TSI,LOESS_100_TSI,LOESS_100_TSI,Predicted_LOESS_100_TSI,ResidualsLOESS_100_TSI,LOESS_100yr,LOESS_100_dTSI,Predicted_dTSI_Wm-2,Residuals_dTSI_Wm-2,LOESS_100yr,dTSI_Wm-2,LOESS_100yr,upper error,lower error,mean,error,plot_age
7667.5,1365.64,0.07,0.44,0.51,-0.37,1365.400772,0.239227632,,,0.230989121,0.109010879,,,0.492866508,0.047133492,,,,,,,,
7672.5,1365.64,0.07,0.45,0.52,-0.38,1365.403278,0.236722183,,,0.226983401,0.033016599,,,0.492001608,0.017998392,,,,,,,,
7677.5,1365.65,0.08,0.45,0.53,-0.37,1365.40575,0.244250411,,,0.222500064,-0.022500064,,,0.491065044,-1.07E-03,,,,,,,,
7682.5,1365.65,0.08,0.45,0.53,-0.37,1365.408188,0.241811957,,,0.217539669,-0.047539669,,,0.490055919,-0.010055919,,,,,,,,
7687.5,1365.63,0.06,0.44,0.5,-0.38,1365.410596,0.219403645,,,0.21210435,-0.07210435,,,0.488972503,-0.018972503,,,,,,,,
7692.5,1365.62,0.05,0.44,0.49,-0.39,1365.412982,0.207018361,,,0.2061982,-0.1261982,,,0.487813192,-0.037813192,,,,,,,,
7697.5,1365.6,0.03,0.43,0.46,-0.4,1365.415336,0.184663537,,,0.199827942,-0.229827942,,,0.486578087,-0.066578087,,,,,,,,
7702.5,1365.58,0.01,0.43,0.44,-0.42,1365.417675,0.162325065,,,0.193008526,-0.313008526,,,0.485269637,-0.095269637,,,,,,,,
7707.5,1365.54,-0.03,0.42,0.39,-0.45,1365.420012,0.11998754,,,0.185758679,-0.335758679,,,0.483896158,-0.103896158,,,,,,,,
7712.5,1365.5,-0.07,0.4,0.33,-0.47,1365.422344,0.07765605,,,0.178098959,-0.298098959,,,0.482457211,-0.092457211,,,,,,,,
7717.5,1365.46,-0.11,0.39,0.28,-0.5,1365.424678,0.03532171,,,0.170051511,-0.220051511,,,0.480952757,-0.070952757,,,,,,,,
7722.5,1365.44,-0.13,0.39,0.26,-0.52,1365.427017,0.012983336,,,0.161637172,-0.151637172,,,0.479392078,-0.049392078,,,,,,,,
7727.5,1365.44,-0.13,0.39,0.26,-0.52,1365.429365,0.010634728,,,0.152881879,-0.102881879,,,0.477777239,-0.037777239,,,,,,,,
7732.5,1365.46,-0.11,0.39,0.28,-0.5,1365.431728,0.028272177,,,0.143812052,-0.093812052,,,0.47612028,-0.03612028,,,,,,,,
7737.5,1365.5,-0.07,0.4,0.33,-0.47,1365.434111,0.065889188,,,0.134462902,-0.104462902,,,0.474419145,-0.044419145,,,,,,,,
7742.5,1365.55,-0.02,0.42,0.4,-0.44,1365.436511,0.11348867,,,0.124873376,-0.124873376,,,0.4727174,-0.0527174,,,,,,,,
7747.5,1365.58,0.01,0.43,0.44,-0.42,1365.438929,0.14107149,,,0.115094493,-0.125094493,,,0.471037318,-0.051037318,,,,,,,,
7752.5,1365.55,-0.02,0.42,0.4,-0.44,1365.44135,0.108650061,,,0.105205623,-0.095205623,,,0.469566604,-0.039566604,,,,,,,,
7757.5,1365.47,-0.1,0.4,0.3,-0.5,1365.443794,0.026205675,,,0.09523882,-0.07523882,,,0.466327877,-0.036327877,,,,,,,,
7762.5,1365.39,-0.18,0.38,0.2,-0.56,1365.446235,-0.056234942,,,0.085281006,-0.065281006,,,0.462042783,-0.032042783,,,,,,,,
7767.5,1365.36,-0.21,0.37,0.16,-0.58,1365.448684,-0.088683705,,,0.075758233,-0.055758233,,,0.462533176,-0.032533176,,,,,,,,
7772.5,1365.39,-0.18,0.38,0.2,-0.56,1365.451127,-0.061126612,,,0.090655435,-0.050655435,,,0.460988527,-0.030988527,,,,,,,,
7777.5,1365.42,-0.15,0.38,0.23,-0.53,1365.453548,-0.033547558,,,0.081819364,-0.011819364,,,0.45929629,-9.30E-03,,,,,,,,
7782.5,1365.41,-0.16,0.38,0.22,-0.54,1365.455931,-0.045931301,,,0.041661797,0.058338203,,,0.457582013,2.42E-03,,,,,,,,
7787.5,1365.34,-0.23,0.37,0.14,-0.6,1365.458274,-0.118274146,,,0.032655764,0.087344236,,,0.45587919,4.12E-03,,,,,,,,
7792.5,1365.28,-0.29,0.35,0.06,-0.64,1365.460564,-0.180563996,,,0.023148574,0.116851426,,,0.454202821,0.015797179,,,,,,,,
7797.5,1365.28,-0.29,0.35,0.06,-0.64,1365.4628,-0.182800065,,,0.01363897,0.20636103,,,0.452561506,0.037438494,,,,,,,,
7802.5,1365.32,-0.25,0.36,0.11,-0.61,1365.46498,-0.14498024,,,4.29E-03,0.335714044,,,0.450961882,0.089038118,,,,,,,,
7807.5,1365.36,-0.21,0.37,0.16,-0.58,1365.467089,-0.1070891,,,-4.89E-03,0.454886281,,,0.449407175,0.130592825,,,,,,,,
7812.5,1365.4,-0.17,0.38,0.21,-0.55,1365.469142,-0.069141571,,,-0.013852354,0.483852354,,,0.447896421,0.132103579,,,,,,,,
7817.5,1365.43,-0.14,0.39,0.25,-0.53,1365.47112,-0.041120102,,,-0.022603291,0.402603291,,,0.446433461,0.103566539,,,,,,,,
7822.5,1365.5,-0.07,0.4,0.33,-0.47,1365.473025,0.026974782,,,-0.031113313,0.231113313,,,0.445017947,0.044982053,,,,,,,,
7827.5,1365.58,0.01,0.43,0.44,-0.42,1365.474848,0.105152252,,,-0.039371485,0.089371485,,,0.443653166,-3.65E-03,,,,,,,,
7832.5,1365.64,0.07,0.44,0.51,-0.37,1365.476597,0.163402794,,,-0.047346732,0.077346732,,,0.442342707,-0.012342707,,,,,,,,
7837.5,1365.65,0.08,0.45,0.53,-0.37,1365.47827,0.171730119,,,-0.055035612,0.185035612,,,0.441089859,0.018910141,,,,,,,,
7842.5,1365.63,0.06,0.44,0.5,-0.38,1365.479879,0.150120725,,,-0.062416303,0.312416303,,,0.439898876,0.070101124,,,,,,,,
7847.5,1365.61,0.04,0.43,0.47,-0.39,1365.48143,0.128569548,,,-0.069449791,0.379449791,,,0.43877475,0.09122525,,,,,,,,
7852.5,1365.59,0.02,0.43,0.45,-0.41,1365.482953,0.10704735,,,-0.076125748,0.336125748,,,0.437720198,0.072279802,,,,,,,,
7857.5,1365.56,-0.01,0.42,0.41,-0.43,1365.484446,0.075553586,,,-0.082439635,0.212439635,,,0.436737274,0.023262726,,,,,,,,
7862.5,1365.48,-0.09,0.4,0.31,-0.49,1365.485934,-5.93E-03,,,-0.088389818,0.058389818,,,0.43582616,-0.02582616,,,,,,,,
7867.5,1365.34,-0.23,0.36,0.13,-0.59,1365.487479,-0.14747916,,,-0.093970014,-0.056029986,,,0.434987013,-0.054987013,,,,,,,,
7872.5,1365.19,-0.38,0.34,-0.04,-0.72,1365.489065,-0.2990652,,,-0.099183399,-0.070816601,,,0.434220485,-0.054220485,,,,,,,,
7877.5,1365.11,-0.46,0.34,-0.12,-0.8,1365.49068,-0.380679683,,,-0.104028998,4.03E-03,,,0.43352682,-0.04352682,,,,,,,,
7882.5,1365.12,-0.45,0.34,-0.11,-0.79,1365.492347,-0.372347002,,,-0.108494265,0.078494265,,,0.43290697,-0.01290697,,,,,,,,
7887.5,1365.16,-0.41,0.34,-0.07,-0.75,1365.494024,-0.334023824,,,-0.112570359,0.102570359,,,0.432363254,-0.012363254,,,,,,,,
7892.5,1365.18,-0.39,0.34,-0.05,-0.73,1365.495699,-0.315699416,,,-0.116249844,0.056249844,,,0.431897343,-0.021897343,,,,,,,,
7897.5,1365.2,-0.37,0.34,-0.03,-0.71,1365.497412,-0.297412133,,,-0.119527806,-0.030472194,,,0.431510921,-0.051510921,,,,,,,,
7902.5,1365.25,-0.32,0.35,0.03,-0.67,1365.499116,-0.249116348,,,-0.122401526,-0.097598474,,,0.431205324,-0.061205324,,,,,,,,
7907.5,1365.33,-0.24,0.36,0.12,-0.6,1365.500832,-0.170832366,,,-0.124869951,-0.095130049,,,0.430981338,-0.060981338,,,,,,,,
7912.5,1365.39,-0.18,0.38,0.2,-0.56,1365.502543,-0.112543307,,,-0.12693352,-0.04306648,,,0.430838921,-0.050838921,,,,,,,,
7917.5,1365.41,-0.16,0.38,0.22,-0.54,1365.50428,-0.094279925,,,-0.128595314,-1.40E-03,,,0.430777253,-0.040777253,,,,,,,,
7922.5,1365.4,-0.17,0.38,0.21,-0.55,1365.50609,-0.106089514,,,-0.129861026,0.019861026,,,0.430794914,-0.040794914,,,,,,,,
7927.5,1365.42,-0.15,0.38,0.23,-0.53,1365.508006,-0.088005724,,,-0.13073798,0.02073798,,,0.430890664,-0.040890664,,,,,,,,
7932.5,1365.51,-0.06,0.41,0.35,-0.47,1365.510038,-3.78E-05,,,-0.131235435,-8.76E-03,,,0.431062178,-0.051062178,,,,,,,,
7937.5,1365.66,0.09,0.45,0.54,-0.36,1365.512184,0.147815933,,,-0.131365936,-0.068634064,,,0.431307227,-0.061307227,,,,,,,,
7942.5,1365.78,0.21,0.49,0.7,-0.28,1365.514425,0.265574808,,,-0.13114322,-0.17885678,,,0.431621894,-0.081621894,,,,,,,,
7947.5,1365.83,0.26,0.51,0.77,-0.25,1365.516764,0.313235609,,,-0.130581712,-0.329418288,,,0.43200312,-0.09200312,,,,,,,,
7952.5,1365.82,0.25,0.5,0.75,-0.25,1365.519177,0.30082275,,,-0.129700528,-0.510299472,,,0.43244866,-0.06244866,,,,,,,,
7957.5,1365.78,0.21,0.49,0.7,-0.28,1365.521636,0.258363804,,,-0.128516357,-0.701483643,,,0.432958076,0.147041924,,,,,,,,
7962.5,1365.74,0.17,0.48,0.65,-0.31,1365.524114,0.215885923,,,-0.127045247,-0.842954753,,,0.433511057,0.066488943,,,,,,,,
7967.5,1365.72,0.15,0.47,0.62,-0.32,1365.526584,0.193416256,,,-0.125301056,-0.844698944,,,0.434115181,0.065884819,,,,,,,,
7972.5,1365.7,0.13,0.46,0.59,-0.33,1365.529015,0.170985284,,,-0.123289545,-0.846710455,,,0.434766624,0.065233376,,,,,,,,
7977.5,1365.66,0.09,0.45,0.54,-0.36,1365.531383,0.128617227,,,-0.121029217,-0.848970783,,,0.435459271,0.064540729,,,,,,,,
7982.5,1365.6,0.03,0.43,0.46,-0.4,1365.533673,0.066326935,,,-0.118521751,-0.651478249,,,0.436189036,0.043810964,,,,,,,,
7987.5,1365.53,-0.04,0.41,0.37,-0.45,1365.535866,-5.87E-03,,,-0.115798634,-0.484201366,,,0.436950383,-0.076950383,,,,,,,,
7992.5,1365.46,-0.11,0.39,0.28,-0.5,1365.537938,-0.077938475,,,-0.112881492,-0.357118508,,,0.437738074,-0.097738074,,,,,,,,
7997.5,1365.4,-0.17,0.38,0.21,-0.55,1365.539883,-0.13988287,,,-0.109793104,-0.270206896,,,0.438540428,-0.098540428,,,,,,,,
8002.5,1365.33,-0.24,0.36,0.12,-0.6,1365.541693,-0.211692871,,,-0.106557284,-0.223442716,,,0.439352713,-0.089352713,,,,,,,,
8007.5,1365.27,-0.3,0.35,0.05,-0.65,1365.543362,-0.273361708,,,-0.10319732,-0.20680268,,,0.440163487,-0.090163487,,,,,,,,
8012.5,1365.26,-0.31,0.35,0.04,-0.66,1365.544886,-0.28488628,,,-0.099734852,-0.200265148,,,0.44096549,-0.09096549,,,,,,,,
8017.5,1365.32,-0.25,0.36,0.11,-0.61,1365.54627,-0.226269599,,,-0.096187168,-0.163812832,,,0.441753728,-0.081753728,,,,,,,,
8022.5,1365.45,-0.12,0.39,0.27,-0.51,1365.547516,-0.097515669,,,-0.092568397,-0.067431603,,,0.442516713,-0.062516713,,,,,,,,
8027.5,1365.6,0.03,0.43,0.46,-0.4,1365.548628,0.05137212,,,-0.088891027,0.088891027,,,0.44326562,-0.02326562,,,,,,,,
8032.5,1365.73,0.16,0.48,0.64,-0.32,1365.549615,0.18038491,,,-0.085171547,0.235171547,,,0.443964744,0.026035256,,,,,,,,
8037.5,1365.82,0.25,0.51,0.76,-0.26,1365.550486,0.269514034,,,-0.081419846,0.331419846,,,0.444625338,0.065374662,,,,,,,,
8042.5,1365.85,0.28,0.52,0.8,-0.24,1365.551244,0.29875567,,,-0.077642128,0.347642128,,,0.445248431,0.064751569,,,,,,,,
8047.5,1365.84,0.27,0.51,0.78,-0.24,1365.551895,0.288104513,,,-0.073838587,0.293838587,,,0.445830981,0.044169019,,,,,,,,
8052.5,1365.8,0.23,0.5,0.73,-0.27,1365.552444,0.247556006,,,-0.069995094,0.209995094,,,0.446372217,0.023627783,,,,,,,,
8057.5,1365.74,0.17,0.48,0.65,-0.31,1365.552889,0.187110554,,,-0.066102868,0.146102868,,,0.446863908,3.14E-03,,,,,,,,
8062.5,1365.67,0.1,0.45,0.55,-0.35,1365.55323,0.116769994,,,-0.062154055,0.092154055,,,0.447291641,-0.017291641,,,,,,,,
8067.5,1365.57,0,0.42,0.42,-0.42,1365.553458,0.016541854,,,-0.058140464,0.048140464,,,0.447620208,-0.027620208,,,,,,,,
8072.5,1365.46,-0.11,0.39,0.28,-0.5,1365.553564,-0.093564304,,,-0.054049079,-5.95E-03,,,0.447880087,-0.037880087,,,,,,,,
8077.5,1365.38,-0.19,0.37,0.18,-0.56,1365.553538,-0.173538489,,,-0.049873487,-0.010126513,,,0.447980313,-0.037980313,,,,,,,,
8082.5,1365.36,-0.21,0.37,0.16,-0.58,1365.553372,-0.193371617,,,-0.045588939,0.035588939,,,0.447892663,-0.027892663,,,,,,,,
8087.5,1365.39,-0.18,0.38,0.2,-0.56,1365.553056,-0.163055949,,,-0.041189087,0.141189087,,,0.451794621,-1.79E-03,,,,,,,,
8092.5,1365.43,-0.14,0.38,0.24,-0.52,1365.552585,-0.122585069,,,-0.036684097,0.256684097,,,0.453030681,0.036969319,,,,,,,,
8097.5,1365.43,-0.14,0.39,0.25,-0.53,1365.551954,-0.121953525,,,-0.032087537,0.342087537,,,0.452986744,0.077013256,,,,,,,,
8102.5,1365.42,-0.15,0.38,0.23,-0.53,1365.551162,-0.131162395,,,-0.027442211,0.397442211,,,0.453093113,0.096906887,,,,,,,,
8107.5,1365.44,-0.13,0.39,0.26,-0.52,1365.550216,-0.11021616,,,-0.022733241,0.412733241,,,0.453323702,0.096676298,,,,,,,,
8112.5,1365.5,-0.07,0.4,0.33,-0.47,1365.549118,-0.049117987,,,-0.017940768,0.387940768,,,0.453602395,0.096397605,,,,,,,,
8117.5,1365.57,0,0.42,0.42,-0.42,1365.547874,0.022125968,,,-0.013141245,0.343141245,,,0.453936727,0.076063273,,,,,,,,
8122.5,1365.6,0.03,0.43,0.46,-0.4,1365.546493,0.053506784,,,-8.38E-03,0.278383576,,,0.454285047,0.055714953,,,,,,,,
8127.5,1365.55,-0.02,0.42,0.4,-0.44,1365.544986,5.01E-03,,,-3.93E-03,0.223931512,,,0.454659038,0.035340962,,,,,,,,
8132.5,1365.47,-0.1,0.4,0.3,-0.5,1365.543379,-0.073378733,,,-3.95E-04,0.170395411,,,0.455057138,0.024942862,,,,,,,,
8137.5,1365.43,-0.14,0.39,0.25,-0.53,1365.541681,-0.111681294,,,0.013914489,0.126085511,,,0.455478359,0.014521641,,,,,,,,
8142.5,1365.48,-0.09,0.4,0.31,-0.49,1365.539913,-0.059913358,,,0.02290601,0.08709399,,,0.455926049,4.07E-03,,,,,,,,
8147.5,1365.6,0.03,0.43,0.46,-0.4,1365.538086,0.061914445,,,0.025057869,0.074942131,,,0.456402007,-6.40E-03,,,,,,,,
8152.5,1365.71,0.14,0.47,0.61,-0.33,1365.536235,0.173765342,,,0.029825808,0.090174192,,,0.456908552,3.09E-03,,,,,,,,
8157.5,1365.77,0.2,0.49,0.69,-0.29,1365.534388,0.235612286,,,0.035447766,0.144552234,,,0.45744894,0.02255106,,,,,,,,
8162.5,1365.75,0.18,0.48,0.66,-0.3,1365.532558,0.21744201,,,0.041488597,0.218511403,,,0.458022374,0.051977626,,,,,,,,
8167.5,1365.67,0.1,0.45,0.55,-0.35,1365.530751,0.1392492,,,0.047768508,0.282231492,,,0.458624746,0.071375254,,,,,,,,
8172.5,1365.54,-0.03,0.42,0.39,-0.45,1365.529018,0.010982358,,,0.054230522,0.305769478,,,0.45925827,0.08074173,,,,,,,,
8177.5,1365.44,-0.13,0.39,0.26,-0.52,1365.527404,-0.087403511,,,0.060832499,0.279167501,,,0.459919923,0.080080077,,,,,,,,
8182.5,1365.42,-0.15,0.38,0.23,-0.53,1365.526045,-0.106045041,,,0.067536425,0.182463575,,,0.460611552,0.049388448,,,,,,,,
8187.5,1365.51,-0.06,0.41,0.35,-0.47,1365.525457,-0.015457358,,,0.074308933,0.045691067,,,0.461324544,-1.32E-03,,,,,,,,
8192.5,1365.66,0.09,0.45,0.54,-0.36,1365.529694,0.130306246,,,0.081113564,-0.121113564,,,0.462059191,-0.052059191,,,,,,,,
8197.5,1365.78,0.21,0.49,0.7,-0.28,1365.50868,0.271319548,,,0.08791212,-0.26791212,,,0.462807047,-0.082807047,,,,,,,,
8202.5,1365.82,0.25,0.5,0.75,-0.25,1365.512827,0.307172505,,,0.094663085,-0.354663085,,,0.463565311,-0.103565311,,,,,,,,
8207.5,1365.78,0.21,0.49,0.7,-0.28,1365.512233,0.267766571,,,0.101321697,-0.341321697,,,0.464322789,-0.104322789,,,,,,,,
8212.5,1365.73,0.16,0.47,0.63,-0.31,1365.510985,0.219015088,,,0.107841892,-0.257841892,,,0.465071407,-0.085071407,,,,,,,,
8217.5,1365.72,0.15,0.47,0.62,-0.32,1365.509493,0.210506963,,,0.114176668,-0.144176668,,,0.465802761,-0.055802761,,,,,,,,
8222.5,1365.77,0.2,0.49,0.69,-0.29,1365.507904,0.26209606,,,0.120280165,-0.020280165,,,0.466508722,-0.016508722,,,,,,,,
8227.5,1365.83,0.26,0.51,0.77,-0.25,1365.506281,0.323718704,,,0.126106884,0.093893116,,,0.46717937,0.02282063,,,,,,,,
8232.5,1365.84,0.27,0.51,0.78,-0.24,1365.504658,0.335341949,,,0.131614729,0.188385271,,,0.467806663,0.062193337,,,,,,,,
8237.5,1365.79,0.22,0.49,0.71,-0.27,1365.503049,0.286951094,,,0.13676579,0.24323421,,,0.46838201,0.08161799,,,,,,,,
8242.5,1365.69,0.12,0.46,0.58,-0.34,1365.501467,0.188532809,,,0.141525712,0.248474288,,,0.468902731,0.091097269,,,,,,,,
8247.5,1365.6,0.03,0.43,0.46,-0.4,1365.499922,0.100077827,,,0.145867231,0.234132769,,,0.469363452,0.080636548,,,,,,,,
8252.5,1365.53,-0.04,0.41,0.37,-0.45,1365.498422,0.031578345,,,0.149771155,0.220228845,,,0.469760975,0.080239025,,,,,,,,
8257.5,1365.49,-0.08,0.4,0.32,-0.48,1365.496974,-6.97E-03,,,0.153224191,0.226775809,,,0.470095785,0.079904215,,,,,,,,
8262.5,1365.48,-0.09,0.4,0.31,-0.49,1365.495587,-0.015586861,,,0.156218535,0.233781465,,,0.47036926,0.08963074,,,,,,,,
8267.5,1365.49,-0.08,0.4,0.32,-0.48,1365.49427,-4.27E-03,,,0.158751951,0.221248049,,,0.470582274,0.079417726,,,,,,,,
8272.5,1365.47,-0.1,0.4,0.3,-0.5,1365.493036,-0.023035778,,,0.16082602,0.14917398,,,0.47073787,0.05926213,,,,,,,,
8277.5,1365.4,-0.17,0.38,0.21,-0.55,1365.491893,-0.091893043,,,0.162446673,0.027553327,,,0.470837186,9.16E-03,,,,,,,,
8282.5,1365.28,-0.29,0.35,0.06,-0.64,1365.490852,-0.210852288,,,0.163622777,-0.113622777,,,0.470886096,-0.030886096,,,,,,,,
8287.5,1365.14,-0.43,0.34,-0.09,-0.77,1365.489922,-0.34992215,,,0.164365784,-0.244365784,,,0.470888322,-0.070888322,,,,,,,,
8292.5,1365.08,-0.49,0.34,-0.15,-0.83,1365.48911,-0.40910992,,,0.164691734,-0.304691734,,,0.47084968,-0.08084968,,,,,,,,
8297.5,1365.14,-0.43,0.34,-0.09,-0.77,1365.488422,-0.348421834,,,0.164620476,-0.284620476,,,0.470771998,-0.080771998,,,,,,,,
8302.5,1365.26,-0.31,0.35,0.04,-0.66,1365.487864,-0.227863841,,,0.164176889,-0.214176889,,,0.470658488,-0.060658488,,,,,,,,
8307.5,1365.33,-0.24,0.36,0.12,-0.6,1365.487439,-0.157439437,,,0.163390842,-0.153390842,,,0.470512387,-0.040512387,,,,,,,,
8312.5,1365.31,-0.26,0.36,0.1,-0.62,1365.487149,-0.177149391,,,0.162297274,-0.142297274,,,0.470336408,-0.040336408,,,,,,,,
8317.5,1365.23,-0.34,0.35,0.01,-0.69,1365.486993,-0.256993397,,,0.160933721,-0.200933721,,,0.470132714,-0.060132714,,,,,,,,
8322.5,1365.14,-0.43,0.34,-0.09,-0.77,1365.486967,-0.346966951,,,0.159337741,-0.329337741,,,0.469902829,-0.089902829,,,,,,,,
8327.5,1365.11,-0.46,0.34,-0.12,-0.8,1365.487063,-0.37706292,,,0.157547234,-0.447547234,,,0.46965188,-0.11965188,,,,,,,,
8332.5,1365.14,-0.43,0.34,-0.09,-0.77,1365.487272,-0.347271991,,,0.15559783,-0.50559783,,,0.469380481,-0.119380481,,,,,,,,
8337.5,1365.19,-0.38,0.34,-0.04,-0.72,1365.487582,-0.297582296,,,0.153517683,-0.453517683,,,0.469090755,-0.119090755,,,,,,,,
8342.5,1365.23,-0.34,0.35,0.01,-0.69,1365.487981,-0.257981016,,,0.151333446,-0.341333446,,,0.468785254,-0.098785254,,,,,,,,
8347.5,1365.25,-0.32,0.35,0.03,-0.67,1365.488458,-0.238457574,,,0.149071503,-0.229071503,,,0.46846676,-0.06846676,,,,,,,,
8352.5,1365.26,-0.31,0.35,0.04,-0.66,1365.489004,-0.229004477,,,0.146760209,-0.126760209,,,0.468139266,-0.038139266,,,,,,,,
8357.5,1365.24,-0.33,0.35,0.02,-0.68,1365.489616,-0.249616488,,,0.144424585,-0.074424585,,,0.467805692,-0.017805692,,,,,,,,
8362.5,1365.2,-0.37,0.34,-0.03,-0.71,1365.490293,-0.290292623,,,0.142089418,-0.042089418,,,0.467468769,-0.017468769,,,,,,,,
8367.5,1365.16,-0.41,0.34,-0.07,-0.75,1365.491036,-0.33103595,,,0.139776396,-0.039776396,,,0.467131242,-0.017131242,,,,,,,,
8372.5,1365.17,-0.4,0.34,-0.06,-0.74,1365.491854,-0.321854368,,,0.137506744,-0.047506744,,,0.466795252,-0.016795252,,,,,,,,
8377.5,1365.26,-0.31,0.35,0.04,-0.66,1365.492758,-0.232758375,,,0.135300568,-0.025300568,,,0.466463662,-6.46E-03,,,,,,,,
8382.5,1365.39,-0.18,0.37,0.19,-0.55,1365.493758,-0.103757938,,,0.133177507,6.82E-03,,,0.466137843,3.86E-03,,,,,,,,
8387.5,1365.49,-0.08,0.4,0.32,-0.48,1365.494863,-4.86E-03,,,0.131154623,0.058845377,,,0.465819933,0.014180067,,,,,,,,
8392.5,1365.57,0,0.42,0.42,-0.42,1365.496084,0.073915577,,,0.129245508,0.110754492,,,0.465513135,0.034486865,,,,,,,,
8397.5,1365.63,0.06,0.44,0.5,-0.38,1365.497435,0.132564529,,,0.127459539,0.142540461,,,0.465217965,0.044782035,,,,,,,,
8402.5,1365.73,0.16,0.47,0.63,-0.31,1365.49893,0.231069868,,,0.125800441,0.164199559,,,0.464935367,0.055064633,,,,,,,,
8407.5,1365.84,0.27,0.51,0.78,-0.24,1365.50058,0.339420402,,,0.124265524,0.145734476,,,0.464666094,0.045333906,,,,,,,,
8412.5,1365.93,0.36,0.54,0.9,-0.18,1365.502395,0.427605429,,,0.122844394,0.087155606,,,0.464409991,0.025590009,,,,,,,,
8417.5,1365.96,0.39,0.56,0.95,-0.17,1365.504384,0.455616483,,,0.121518418,8.48E-03,,,0.464171545,-4.17E-03,,,,,,,,
8422.5,1365.93,0.36,0.54,0.9,-0.18,1365.506553,0.42344657,,,0.120260247,-0.050260247,,,0.46394838,-0.02394838,,,,,,,,
8427.5,1365.85,0.28,0.52,0.8,-0.24,1365.508915,0.341084998,,,0.119039704,-0.029039704,,,0.463741034,-0.013741034,,,,,,,,
8432.5,1365.77,0.2,0.49,0.69,-0.29,1365.511471,0.258528503,,,0.117825333,0.072174667,,,0.463549038,0.016450962,,,,,,,,
8437.5,1365.71,0.14,0.47,0.61,-0.33,1365.514225,0.195775285,,,0.11658268,0.18341732,,,0.463371116,0.056628884,,,,,,,,
8442.5,1365.68,0.11,0.46,0.57,-0.35,1365.517177,0.162822809,,,0.115281663,0.234718337,,,0.46320524,0.07679476,,,,,,,,
8447.5,1365.65,0.08,0.45,0.53,-0.37,1365.520327,0.129672627,,,0.113891857,0.206108143,,,0.463049589,0.066950411,,,,,,,,
8452.5,1365.62,0.05,0.44,0.49,-0.39,1365.523674,0.09632629,,,0.112388381,0.127611619,,,0.462900869,0.037099131,,,,,,,,
8457.5,1365.59,0.02,0.43,0.45,-0.41,1365.527214,0.062785651,,,0.110743502,0.069256498,,,0.462753106,0.017246894,,,,,,,,
8462.5,1365.55,-0.02,0.42,0.4,-0.44,1365.530946,0.019054223,,,0.108934169,0.061065831,,,0.462602363,0.017397637,,,,,,,,
8467.5,1365.52,-0.05,0.41,0.36,-0.46,1365.534865,-0.014864878,,,0.106940753,0.073059247,,,0.462443065,0.017556935,,,,,,,,
8472.5,1365.49,-0.08,0.4,0.32,-0.48,1365.538966,-0.04896611,,,0.104746056,0.065253944,,,0.46227037,0.01772963,,,,,,,,
8477.5,1365.46,-0.11,0.39,0.28,-0.5,1365.543244,-0.083244018,,,0.102335031,0.027664969,,,0.462079368,-2.08E-03,,,,,,,,
8482.5,1365.45,-0.12,0.39,0.27,-0.51,1365.547692,-0.097691966,,,0.099695562,-9.70E-03,,,0.461867208,-0.011867208,,,,,,,,
8487.5,1365.45,-0.12,0.39,0.27,-0.51,1365.552301,-0.102300895,,,0.096819761,-6.82E-03,,,0.461630157,-0.011630157,,,,,,,,
8492.5,1365.46,-0.11,0.39,0.28,-0.5,1365.557069,-0.097069004,,,0.093704645,0.056295355,,,0.461366175,8.63E-03,,,,,,,,
8497.5,1365.47,-0.1,0.4,0.3,-0.5,1365.561984,-0.091984012,,,0.090351359,0.129648641,,,0.461073995,0.028926005,,,,,,,,
8502.5,1365.51,-0.06,0.41,0.35,-0.47,1365.566991,-0.056991313,,,0.086763839,0.173236161,,,0.460753074,0.049246926,,,,,,,,
8507.5,1365.57,0,0.42,0.42,-0.42,1365.572053,-2.05E-03,,,0.082947971,0.177052029,,,0.460403246,0.049596754,,,,,,,,
8512.5,1365.65,0.08,0.45,0.53,-0.37,1365.576835,0.07316466,,,0.07891117,0.16108883,,,0.460024544,0.039975456,,,,,,,,
8517.5,1365.72,0.15,0.47,0.62,-0.32,1365.590086,0.129913947,,,0.074661453,0.135338547,,,0.459616153,0.030383847,,,,,,,,
8522.5,1365.76,0.19,0.48,0.67,-0.29,1365.59395,0.166049929,,,0.070206711,0.089793289,,,0.459178563,0.010821437,,,,,,,,
8527.5,1365.74,0.17,0.48,0.65,-0.31,1365.596774,0.143225551,,,0.065560253,0.044439747,,,0.458710262,1.29E-03,,,,,,,,
8532.5,1365.68,0.11,0.46,0.57,-0.35,1365.602268,0.077732265,,,0.060729982,0.049270018,,,0.458212072,1.79E-03,,,,,,,,
8537.5,1365.63,0.06,0.44,0.5,-0.38,1365.608119,0.021880658,,,0.055720064,0.134279936,,,0.457682099,0.032317901,,,,,,,,
8542.5,1365.62,0.05,0.44,0.49,-0.39,1365.614119,5.88E-03,,,0.050548873,0.289451127,,,0.457121178,0.082878822,,,,,,,,
8547.5,1365.67,0.1,0.45,0.55,-0.35,1365.620185,0.049815361,,,0.045227495,0.444772505,,,0.456529278,0.133470722,,,,,,,,
