Depth_cm,Age_BP_Sh20_min,Age_BP_Sh20_max,Age_BP_Sh20_median,Age_BP_Sh20_mean,Mo_TSN,Mo_Ca_Ti,Mo_Fe_Mn,Mo_Br_Ti,Mo_Ti_inc+coh,Mo_Ti_(inc_coh),Cr_TSN,Ca_Ti-Cr,Zr_Ti-Cr,Br_Ti-Cr,S_Ti-Cr,Cr_Ti_inc+coh,Cr_Ti_inc_coh
72.8,8432.43,8805.7,8640.3,8632.23,0.47228965,0.142872518,2.028686554,NA,-1.476045784,2.178269385,0.483368981,0.287247625,-1.548490258,NA,-1.783500454,-0.631686991,3.352728013
72.9,8434.95,8809.38,8643.87,8636.74,0.516530648,0.228979226,2.080317197,-1.056318363,-1.480628362,2.178882182,0.473200538,0.225611636,-1.459233725,-2.075229495,-2.290829295,-0.59319694,3.380072254
73,8437.31,8811.86,8649.15,8641.24,0.500720768,0.300632836,2.141525742,-0.533867344,-1.501812492,2.159755955,0.47201032,0.330568245,NA,-1.738987251,-2.171296161,-0.668920671,3.384691472
73.1,8440.24,8814.94,8652.99,8645.75,0.48981539,0.2745551,1.922946168,-0.798221233,-1.579144096,2.071093331,0.490905596,0.336600143,-1.36566623,-2.131583024,-2.044432848,-0.627076592,3.291251211
73.2,8442.62,8819.91,8656.19,8650.25,0.528777095,0.242400599,2.666399319,-0.924100968,-1.539431632,2.098738694,0.453659819,0.294756143,NA,NA,-1.814419457,-0.720997177,3.226015965
73.3,8444.44,8826.66,8661.42,8654.75,0.525827657,0.26732702,2.061367551,-1.261057674,-1.506149388,2.144169827,0.470169687,0.258864197,-1.76481885,-1.951129274,NA,-0.616611082,3.371673249
73.4,8445.84,8833.83,8665.94,8659.26,0.555351798,0.230022934,2.119354529,NA,-1.44764892,2.189871422,0.513634637,0.326546175,-1.532542062,-2.111120957,-1.777090702,-0.616463102,3.311509302
73.5,8446.42,8840.05,8669.75,8663.76,0.513028747,0.153675852,2.423219652,-0.830927305,-1.456320702,2.198469375,0.53353903,0.326918756,-2.271011374,-1.72694333,-1.591064607,-0.596960912,3.34398189
73.6,8448.23,8847.18,8673.54,8668.27,0.476775793,0.211391858,2.265988874,-0.477997732,-1.550203688,2.103769079,0.49324342,0.36014745,-1.833169102,-1.56317334,-1.764088183,-0.680186289,3.234757646
73.7,8449.26,8857.51,8678.62,8672.77,0.499989092,0.276961895,1.917648707,-0.606675279,-1.561474545,2.067520812,0.477310411,0.384576047,-1.791515212,NA,-1.752597146,-0.701026928,3.277363918
73.8,8451.16,8868.25,8683.48,8677.27,0.50797774,0.262193679,1.945756353,-0.41939101,-1.567692321,2.039772407,0.492747464,0.387985183,-2.439107028,-1.693140461,-1.727902567,-0.693884105,3.235187629
73.9,8453.03,8876.67,8687.53,8681.78,0.521682114,0.221463395,2.484188145,-0.955206538,-1.552649334,2.073874849,0.487715959,0.287405572,-1.537412833,-1.622234346,-1.898440758,-0.653551092,3.295671561
74,8454.33,8886.18,8692.85,8686.28,0.501541125,0.336357958,1.974749647,NA,-1.620083095,2.070177776,0.477815501,0.279392161,-1.40263513,-1.703665126,-2.135974036,-0.63362047,3.382839602
74.1,8457.12,8888.03,8696.06,8689.46,0.501809672,0.317635303,2.070158222,-0.75461925,-1.596560363,2.087226503,0.498526321,0.364487633,-1.482158695,-1.828946182,-1.732036169,-0.650581143,3.46642453
74.2,8459.21,8890.68,8699.49,8692.63,0.455397611,0.202799269,2.439438977,-0.526409614,-1.575388878,2.113736679,0.486752468,0.400782526,-1.629817196,NA,-2.124667218,-0.685355161,3.30330487
74.3,8463.35,8893.76,8702.26,8695.81,0.49348294,0.228407799,1.951363777,-0.956609243,-1.506745162,2.154310414,0.477328962,0.3652349,-1.891723252,-2.368844507,-1.877482813,-0.650354894,3.162089357
74.4,8465.42,8896.2,8705.36,8698.99,0.457930056,0.22827853,1.986956961,-0.525339344,-1.487521837,2.187154596,0.474219161,0.318534972,NA,NA,-1.682506086,-0.62112189,3.38044
74.5,8468.38,8898.39,8708.72,8702.16,0.460583168,0.241346539,2.109833922,-0.697495319,-1.48011454,2.190124765,0.482651121,0.309290059,-1.544894485,-1.656527755,-2.273827713,-0.600529837,3.333081754
74.6,8470.42,8899.67,8712.16,8705.34,0.442751873,0.22820836,2.180026238,-0.946124619,-1.483456395,2.17432718,0.459079228,0.340622825,-1.655433974,-2.049218023,-1.791653721,-0.625074355,3.349192375
74.7,8473.01,8901.25,8714.06,8708.52,0.450553761,0.266421867,2.169144857,-0.467977875,-1.576292327,2.075775642,0.506348404,0.290601793,-2.056142262,-2.454082271,-1.863017664,-0.548731508,3.433453181
74.8,8475.44,8904.3,8717.16,8711.69,0.471313657,0.306391724,2.161552279,-0.537819095,-1.569318163,2.091010233,0.466390086,0.378320132,-1.197547668,-1.592134035,-1.91019737,-0.709188176,3.19507989
74.9,8476.6,8906.68,8720.03,8714.87,0.481867859,0.167281738,2.232657347,-0.449256076,-1.447904884,2.242525857,0.460426222,0.264293556,-1.869077249,NA,-1.943710867,-0.589202681,3.432149029
75,8477.94,8910.81,8723.01,8718.05,0.478637174,0.236387161,1.910029192,-0.980427092,-1.508983141,2.165347987,0.508499076,0.259796447,-1.512641954,-2.281033367,-1.938610686,-0.547540607,3.401710102
75.1,8479.28,8914.15,8726.35,8721.22,0.422014521,0.269027827,1.965429774,-0.415289889,-1.540231436,2.150198954,0.497695532,0.359836262,-1.377184787,-1.281981238,-1.854306042,-0.602595606,3.375078719
75.2,8480.97,8918.42,8729.3,8724.4,0.459894853,0.307800427,2.084810057,-0.311593338,-1.502835882,2.133969024,0.485828938,0.339115854,-1.307111876,-2.597146488,-1.667727562,-0.597737702,3.315126886
75.3,8483.47,8922.22,8732.35,8727.58,0.46637136,0.278340541,1.973811782,-0.549088846,-1.475811883,2.171293457,0.497036625,0.330281381,-1.816793486,-2.050876692,-1.602243975,-0.593327359,3.421756281
75.4,8485.89,8926.05,8735.37,8730.75,0.440802361,0.217150641,2.110525579,-0.431501221,-1.476525294,2.192495144,0.502184434,0.355383363,-1.330326164,-1.92927292,-2.297249705,-0.546605717,3.384430676
75.5,8487.47,8931.28,8738.59,8733.93,0.475097638,0.185046102,2.248420555,-0.396005509,-1.42087381,2.215557767,0.461211151,0.264146428,-2.17641284,NA,-1.875382844,-0.59366149,3.419640183
75.6,8489.01,8936.51,8741.74,8737.11,0.480766865,0.23385517,2.140658065,-0.615253004,-1.462680911,2.201391008,0.49622562,0.290534361,-1.406694982,-1.669936416,-1.86830407,-0.57840474,3.394986118
75.7,8490.7,8943.3,8745.35,8740.28,0.499917879,0.16954069,2.247419781,-0.581738414,-1.413570781,2.253061268,0.488141502,0.289196498,-1.883503711,NA,-1.77704838,-0.580555071,3.4107872
75.8,8492.71,8945.69,8748.1,8743.46,0.498976962,0.186878084,2.890532792,-0.480710486,-1.388935022,2.261852599,0.475216677,0.312159972,-2.08956871,NA,-2.08956871,-0.640290026,3.314773981
75.9,8495.01,8947.92,8751.26,8746.64,0.448720764,0.194574665,2.389636439,-0.56296213,-1.530482749,2.119590879,0.458601169,0.31700458,-1.527013125,-1.216643103,-1.587710965,-0.668003652,3.24300834
76,8497.07,8951.51,8754.52,8749.81,0.471473846,0.17164831,1.920422826,-0.266012947,-1.52672391,2.121816351,0.477807217,0.219266487,-1.500433002,NA,-1.765465344,-0.587199455,3.393228955
76.1,8505.06,8952.65,8757.37,8753.48,0.433163396,0.144401216,2.209547312,-0.389971079,-1.562138598,2.121518399,0.479687682,0.165245765,-2.235388148,-1.671116718,-1.946592609,-0.531231221,3.435333878
76.2,8512.72,8955.66,8760.53,8757.15,0.427678492,0.256133347,1.962099817,-0.269260971,-1.65308324,2.03564989,0.411070085,0.264801396,-1.621176282,-1.447725119,-1.613350944,-0.701869454,3.23530831
76.3,8518.86,8959.55,8763.03,8760.82,0.447882999,0.138126669,1.991858697,-0.529161988,-1.464772471,2.243880188,0.453393463,0.282520652,-1.84094208,NA,-1.693339359,-0.625501838,3.349210367
76.4,8526.18,8963.37,8765.49,8764.49,0.408121302,0.210676571,1.823030797,-0.498310554,-1.54284079,2.150177609,0.447346759,0.368317542,-1.337676246,-2.000434077,-1.462614982,-0.733805527,3.018450249
76.5,8532.4,8966.72,8768.24,8768.16,0.365014815,0.243163876,1.898790408,-0.589043198,-1.61155743,2.068465624,0.434961859,0.385001338,-1.977952121,-1.710780393,-1.66619826,-0.729021555,3.154142864
76.6,8537.1,8969.18,8770.75,8771.82,0.409350788,0.204338826,1.884624564,-0.394451681,-1.590570401,2.084317594,0.403909161,0.272818483,-1.372833688,-2.442871555,-1.914597778,-0.672489291,3.278563818
76.7,8542.08,8976.19,8773.64,8775.49,0.406916128,0.266349577,1.950693322,-1.442283744,-1.588164171,2.049010223,0.432444081,0.30313776,-2.275119316,-1.664104482,-1.822821645,-0.688432417,3.364062169
76.8,8549.66,8982.95,8777.58,8779.16,0.377589596,0.158740304,2.123946279,-0.696708049,-1.639127437,1.999293923,0.434338981,0.263477568,-1.703591271,-1.703591271,-1.780757226,-0.6433073,3.305421033
76.9,8554.52,8986.4,8781.48,8782.83,0.382872754,0.198643966,2.001514271,-0.287760272,-1.648231885,2.027975193,0.392069983,0.245990323,NA,NA,-1.339802056,-0.737191573,3.216961861
77,8562.69,8992.94,8784.8,8786.5,0.381006383,0.196205513,1.961067913,-0.93883355,-1.653822081,2.048059733,0.430490519,0.292956819,-1.364501624,-1.61794936,-1.823711289,-0.713076635,3.38125309
77.1,8571.4,8999.2,8787.42,8790.17,0.3792295,0.127257453,2.029943921,NA,-1.640504845,2.033096897,0.374447482,0.231737998,-1.660232857,NA,-2.167317335,-0.759172106,3.276828321
77.2,8577.06,9004.52,8789.65,8793.84,0.390724079,0.120835896,2.018540322,-1.479047176,-1.623500863,2.063013068,0.382252248,0.265569554,-1.385829619,NA,-1.890979597,-0.796406657,3.286421808
77.3,8583.01,9011.79,8792.44,8797.51,0.407831272,0.19181095,1.982197064,-0.498519399,-1.650536344,2.02110688,0.410627012,0.298709252,-1.417082602,NA,-1.712649702,-0.746365631,3.310181821
77.4,8586.67,9016.34,8795.64,8801.18,0.39994237,0.184156709,2.668735262,NA,-1.651912761,1.998933563,0.389069777,0.211676418,-1.573921998,NA,-2.599227863,-0.762688756,3.310504645
77.5,8591.85,9021.84,8798.07,8804.84,0.400820545,0.236612593,2.023995892,-1.126293791,-1.633916583,2.050211599,0.434470222,0.293355516,-1.651831608,-1.509518775,-1.739967697,-0.686543565,3.441518709
77.6,8595.04,9027.48,8800.93,8808.51,0.405546348,0.110071459,2.208081668,-1.391492252,-1.606560493,2.049873203,0.414152763,0.245692799,NA,NA,-1.815492055,-0.744182946,3.360596033
77.7,8597.15,9032.68,8804.8,8812.18,0.390963145,0.10831169,2.366800354,-1.177162269,-1.658903847,2.007462467,0.405257961,0.248124064,-1.869883324,NA,-1.90330708,-0.727120795,3.26338764
77.8,8599.26,9038.51,8807.8,8815.85,0.396521814,0.136920034,2.188855465,-1.041392685,-1.649484641,2.030255472,0.393246622,0.199561381,-1.461356774,-2.039935669,-2.47359123,-0.718139163,3.336326803
77.9,8602.57,9046.03,8811.13,8819.52,0.393974028,0.120293832,2.228463593,-0.613503143,-1.658112927,2.018021239,0.416590869,0.224811589,-1.515311754,NA,-2.556704439,-0.696996942,3.410678953
78,8607.55,9057.65,8812.86,8823.19,0.414863235,0.191885526,1.955830804,-0.581017389,-1.655056654,2.012224218,0.395393655,0.222417943,-1.706148589,-1.900723254,-1.864511081,-0.779572838,3.213671843
78.1,8610.25,9063.68,8817.92,8827.94,0.441647928,0.126884794,2.249389726,NA,-1.56301662,2.089521107,0.387804692,0.268096617,-1.950939874,-1.621264697,-1.950939874,-0.781709708,3.178636975
78.2,8616.77,9071.8,8820.59,8832.7,0.417642246,0.10163432,2.114364957,-1.47882104,-1.573012195,2.099087285,0.405604721,0.218439355,-2.191131504,-1.439632448,-2.258078294,-0.715818904,3.355248821
78.3,8620.09,9080.24,8824.67,8837.45,0.39917553,0.199894174,2.264030344,NA,-1.653099224,2.021233685,0.412913569,0.24677332,-1.81392452,-2.429348473,-2.128318477,-0.711120287,3.254366229
78.4,8623.86,9090.95,8829.57,8842.21,0.388154014,0.085291377,2.612626902,NA,-1.625418344,2.050602994,0.388463165,0.238891505,NA,-1.692651115,-1.801795584,-0.782010227,3.209537175
78.5,8627.12,9098.94,8833.92,8846.96,0.408343721,0.198029988,2.138576114,NA,-1.68985152,1.984843216,0.392624759,0.26170504,NA,-2.176573541,-1.687553063,-0.790779396,3.168612493
78.6,8631.29,9103.83,8837.19,8851.72,0.42866605,0.124498945,2.174455369,-0.796099858,-1.574827623,2.055395965,0.387972132,0.188517337,-1.430369727,-1.384612237,-2.060101145,-0.735376392,3.391044514
78.7,8633.94,9112.16,8840.63,8856.47,0.443838281,0.197296478,2.122339392,-0.920484553,-1.613101761,2.017390927,0.417360036,0.217280323,-2.300635003,NA,-1.999605007,-0.707539181,3.3173016
78.8,8638.08,9120.67,8843.86,8861.23,0.481680567,0.236960501,2.081149433,NA,-1.507020634,2.134129296,0.428296433,0.258419795,-1.586086965,-1.783367523,-2.209336256,-0.674022298,3.486703019
78.9,8641.21,9134.02,8846.73,8865.98,0.498126735,0.319923725,1.97139725,NA,-1.48717175,2.166892671,0.467852663,0.343864722,-2.000964028,NA,-2.153574191,-0.614752281,3.460472283
79,8643.74,9141.98,8850.58,8870.74,0.477534224,0.249767567,2.316808752,NA,-1.549782364,2.135311922,0.499331252,0.270770006,-1.924122586,-2.011272762,-2.212187604,-0.563358597,3.542535368
79.1,8646.28,9150.76,8853.78,8875.49,0.463527178,0.185671673,2.262114119,NA,-1.52289489,2.139270276,0.449794336,0.216392094,NA,-2.467854654,-2.060369327,-0.615727587,3.435632642
79.2,8648.37,9161.42,8857.52,8880.25,0.45056524,0.152090983,2.231019777,-1.491361694,-1.537639909,2.128834005,0.448277504,0.240555284,-1.257906197,NA,-1.889476786,-0.665504235,3.385777968
79.3,8650.23,9174.88,8861.93,8885,0.486160145,0.168837738,2.538585289,-1.466463187,-1.436848826,2.230067405,0.432982043,0.213781329,-1.591709679,NA,-2.25446751,-0.622903835,3.362375757
79.4,8652.61,9187.53,8866.87,8889.76,0.517053978,0.19343866,3.040347995,-1.123579441,-1.398565813,2.251327135,0.455040464,0.274653858,-1.634813022,-1.657089416,-2.182515351,-0.62925673,3.355267864
79.5,8656.79,9198.67,8870.35,8894.52,0.559493705,0.168586601,2.169974699,-1.833147112,-1.349809357,2.281882533,0.503185694,0.305107908,-1.943401761,NA,-2.244431757,-0.580507211,3.451313816
79.6,8658.55,9213.61,8874.42,8899.27,0.542448096,0.195200359,1.891647826,-1.916829798,-1.420857604,2.215197711,0.500703808,0.254392371,-1.94185292,NA,-2.04906289,-0.558906548,3.403008905
79.7,8661.07,9228.07,8877.96,8904.03,0.541226132,0.259065494,2.241593414,-1.252424662,-1.419319746,2.261071978,0.507814395,0.322324336,-1.707885453,-2.294151178,-2.662127963,-0.566015645,3.379397311
79.8,8663.8,9241.79,8882.22,8908.78,0.535457064,0.228120259,1.976839134,-0.956221075,-1.410675004,2.259673171,0.520548215,0.351423925,-1.855064635,-1.823656171,-2.457124626,-0.564106032,3.423277118
79.9,8664.71,9256.1,8886.71,8913.54,0.511261026,0.223350201,2.319687459,-0.625889387,-1.375115741,2.302772702,0.485045179,0.307754007,-1.635605586,NA,-2.676998271,-0.601945768,3.460099885
80,8667.8,9267.46,8890.18,8918.29,0.536833839,0.149983242,2.132135612,-0.834043732,-1.36280257,2.308436591,0.509884205,0.299905754,-2.207275224,-2.015389697,-2.508305219,-0.543918313,3.492510952
80.1,8672.18,9274.76,8891.39,8922.61,0.503422754,0.171666284,2.585279649,-0.860921083,-1.484796271,2.171775461,0.508697778,0.234546188,-1.850403999,NA,-2.161653159,-0.537936823,3.521315583
80.2,8676.02,9284.19,8894.39,8926.92,0.483630869,0.13060631,2.038314407,-1.202650288,-1.453810517,2.202008728,0.459191095,0.247402854,-1.935637265,NA,-2.084576278,-0.627000902,3.481837914
80.3,8680.38,9299.55,8896.75,8931.24,0.495284959,0.139643528,2.132893902,NA,-1.451958653,2.16398338,0.481548379,0.315117427,-1.858245456,NA,-2.172639413,-0.656704571,3.334668148
80.4,8684.4,9320.45,8898.98,8935.56,0.47387395,0.212762355,2.232295979,-0.781994589,-1.594679678,2.053961319,0.487742838,0.279487535,-1.435653942,-2.519335689,-2.121395681,-0.597147526,3.512839631
80.5,8687.32,9333.96,8901.01,8939.87,0.4707118,0.116602694,2.19681566,-0.965110888,-1.527036592,2.138681504,0.438112206,0.239502524,-1.385450081,-1.966923541,-2.319106059,-0.656249147,3.396295477
80.6,8690.14,9349.58,8903.04,8944.19,0.494039182,0.196743915,2.244179794,NA,-1.527534521,2.14244708,0.456766708,0.236023506,-1.591691521,-2.296821834,-2.401557184,-0.605297662,3.475532372
80.7,8695.07,9362.04,8905.07,8948.51,0.487244587,0.163517643,2.216459146,-1.248210651,-1.498122164,2.160207541,0.467002547,0.272506537,-1.379387934,-1.758022788,-2.57568258,-0.614288725,3.414611219
80.8,8698.87,9371.31,8907.26,8952.82,0.472451377,0.140227481,2.179267522,-1.18610838,-1.447461063,2.182977689,0.470733354,0.219048072,-1.774675612,-1.7214301,-1.94607175,-0.592234359,3.440597273
80.9,8700.12,9396.28,8909.39,8957.14,0.493344015,0.259868257,2.031913164,-1.310370022,-1.539583218,2.104685228,0.492552172,0.286219662,-2.712649702,-1.788370416,-2.156347201,-0.569110671,3.392003658
81,8702.02,9420.24,8911.16,8961.46,0.529809146,0.145588204,2.194042041,NA,-1.423231623,2.202293848,0.460752681,0.303340551,-1.483765542,-2.085825534,-2.240727494,-0.64277171,3.347723912
81.1,8704.66,9446.35,8913.79,8965.77,0.529794908,0.140090989,2.058694729,-1.315906764,-1.371487059,2.261962844,0.458144741,0.212912032,-1.88533222,NA,NA,-0.605274461,3.595966585
81.2,8706.44,9473.57,8915.78,8970.09,0.520971415,0.22239641,2.127696359,-1.189305401,-1.386811115,2.233212328,0.469036219,0.289031916,-1.626572141,-2.038752589,-2.117933835,-0.631145132,3.399844511
81.3,8708.22,9491.88,8917.82,8974.41,0.528537118,0.212282751,1.950477619,NA,-1.449202814,2.203499473,0.497938513,0.25462795,-1.791629635,-1.556760376,-2.074176225,-0.535462642,3.516465156
81.4,8710,9509.77,8920.23,8978.72,0.514316714,0.216651446,1.973619081,NA,-1.4760436,2.154235435,0.503018435,0.226935443,-1.552313897,NA,-2.449940989,-0.56457955,3.448596943
81.5,8712.49,9527.9,8921.99,8983.04,0.535205702,0.266140884,2.183382614,-0.782747002,-1.433137949,2.210830584,0.472248448,0.289990594,-1.32757356,NA,-2.289177169,-0.630906003,3.508116639
81.6,8713.88,9547.4,8924.15,8987.36,0.534193914,0.152943979,2.701855693,NA,-1.437909584,2.201889388,0.512228187,0.242681339,-1.618594428,NA,-2.013305467,-0.549999791,3.443438187
81.7,8716.57,9567.58,8926.68,8991.67,0.541996069,0.1973622,2.033529218,-1.191803884,-1.434914577,2.2142702,0.478703634,0.227883054,-1.300413538,-2.6714814,-2.069421409,-0.575386322,3.470381712
81.8,8719.36,9587.77,8930.58,8995.99,0.525597734,0.188205262,2.985358421,NA,-1.432593152,2.218859592,0.49594061,0.259491647,-1.861723782,NA,-1.841039184,-0.552556423,3.475405364
81.9,8720.5,9607.96,8932.45,9000.31,0.507652871,0.171462855,2.031491058,-1.638873079,-1.45317242,2.204217911,0.450079752,0.236094646,-2.564327829,-1.841224145,-2.807365877,-0.627123186,3.497076133
82,8722.74,9632.29,8934.68,9004.62,0.503413236,0.250187573,2.185301438,NA,-1.487475064,2.131108106,0.440069667,0.272247942,-1.563895255,NA,-1.916077773,-0.677089575,3.347956942
82.1,8731.76,9648.98,8936.8,9010.95,0.540702702,0.175851912,1.955171073,-0.827512865,-1.411925655,2.220262609,0.490971792,0.231439896,-2.028631492,NA,-1.891793532,-0.547453788,3.492369939
82.2,8740,9663.74,8938.83,9017.28,0.548332325,0.28969377,2.014729175,NA,-1.394964608,2.249765584,0.512324784,0.317292646,-1.808586044,-1.762828553,-2.139579263,-0.553686941,3.40901318
82.3,8748.72,9672.91,8941.39,9023.61,0.608228507,0.338975881,2.234461321,NA,-1.233736891,2.398195061,0.55435792,0.399571303,-1.596597096,-1.64628488,-2.003430817,-0.521479858,3.441675246
82.4,8757.01,9679.1,8944.61,9029.94,0.571939502,0.345542128,2.263026859,NA,-1.325275695,2.322987164,0.58252021,0.433623989,-1.493315609,NA,-1.905496057,-0.491671186,3.449229051
82.5,8763.5,9691.56,8947.15,9036.27,0.474675953,0.214753497,2.147783754,-1.893021592,-1.532132073,2.143471706,0.526166963,0.287557169,-1.553053768,-2.320739585,-2.236418699,-0.475785191,3.545285703
82.6,8775.61,9704.17,8948.92,9042.6,0.509346769,0.148773678,2.065432935,NA,-1.378472938,2.228935193,0.463533975,0.299810181,-1.686798713,NA,-2.196712482,-0.599698583,3.520765987
82.7,8784.76,9716.83,8952.12,9048.93,0.534700867,0.311901983,2.071868066,-0.958055479,-1.432907649,2.239914721,0.500694173,0.289979441,-1.526892871,NA,-2.053232149,-0.578333368,3.544942767
82.8,8789,9731.02,8954.15,9055.26,0.596669473,0.24523949,2.011238227,-1.73411374,-1.28807889,2.337669244,0.555893702,0.346860016,-1.999077791,NA,-1.874139054,-0.473722967,3.540459281
82.9,8797.72,9743.07,8956.3,9061.59,0.623464616,0.217348248,2.109853334,-1.55540797,-1.174566316,2.466096547,0.57771818,0.272404186,NA,NA,NA,-0.363216969,3.540929065
83,8803.23,9755.61,8959.17,9067.92,0.527260487,0.231540521,2.032696687,-1.413953638,-1.51007968,2.097483012,0.448128917,0.256702637,-1.547586993,-2.253981015,-2.063166499,-0.653615649,3.363238326
83.1,8805.31,9764.35,8962.07,9074.25,0.535657142,0.100612404,2.123277163,-1.635651266,-1.42469396,2.173887305,0.447839186,0.278334953,-1.576363937,-1.80392717,-2.204752867,-0.701698905,3.333276534
83.2,8813.61,9765.85,8966.09,9080.58,0.527691737,0.165700023,2.101514634,-1.414213427,-1.460656968,2.130752835,0.454714054,0.224661828,-1.767535945,-1.75914352,-2.43583713,-0.618532145,3.434489491
83.3,8817.17,9780.16,8969.87,9086.91,0.58240957,0.171186444,2.072872754,-1.202129325,-1.388398533,2.195582517,0.463009499,0.271827776,-1.64236708,-1.841254536,-2.45118715,-0.622254007,3.419096015
83.4,8828.15,9795.95,8973.57,9093.24,0.56181567,0.130154345,2.035014048,-1.658231609,-1.334994292,2.242816769,0.499662796,0.229848087,-1.746898681,-2.032747906,-2.286696342,-0.535193898,3.49162036
