Depth_cm,Age_BP_Sh13,Age_BP_Sh20_min,Age_BP_Sh20_max,Age_BP_Sh20_median,Age_BP_Sh20_mean,RABD620,R850_R900,LOESS_100_age,LOESS_100_R850_R900,Predicted,Residuals,age_plot,R850_R900_mean,R850_R900_sd,Depth_0.1cm,Age_BP_Sh20_min_0.1cm,Age_BP_Sh20_max_0.1cm,Age_BP_Sh20_median_0.1cm,Age_BP_Sh20_mean_0.1cm,R850_R900_0.1cm,Depth_0.1cm,Age_BP_Sh20_min_0.5cm,Age_BP_Sh20_max_0.5cm,Age_BP_Sh20_median_0.5cm,Age_BP_Sh20_mean_0.5cm,R850_R900_0.5cm,,depth,min,max,median,mean
107.131,11885.7,11060.86,11545.32,11514.08,11468.52,0.995919558,1.039,,,,,,,,,,,,,,,,,,,,,107.131,11060.86,11545.32,11514.08,11468.52
107.1379,11886.2,11060.98,11545.37,11514.3,11468.71,0.993510102,1.039,,,,,,,,,,,,,,,,,,,,,107.1379,11060.98,11545.37,11514.3,11468.71
107.1448,11886.7,11061.09,11545.42,11514.48,11468.91,0.996062354,1.0403,,,,,,,,,,,,,,,,,,,,,107.1448,11061.09,11545.42,11514.48,11468.91
107.1516,11887.2,11061.2,11545.47,11514.67,11469.1,0.994983404,1.0402,,,,,,,,,,,,,,,,,,,,,107.1516,11061.2,11545.47,11514.67,11469.1
107.1585,11887.7,11061.32,11545.52,11514.87,11469.29,0.998045937,1.0405,,,,,,,,,,,,,,,,,,,,,107.1585,11061.32,11545.52,11514.87,11469.29
107.1653,11888.3,11061.43,11545.57,11515.03,11469.48,0.998276284,1.0418,,,,,,,,,,,,,,,,,,,,,107.1653,11061.43,11545.57,11515.03,11469.48
107.1722,11888.8,11061.54,11545.61,11515.17,11469.67,0.99702987,1.0412,,,,,,,,,,,,,,,,,,,,,107.1722,11061.54,11545.61,11515.17,11469.67
107.1791,11889.3,11061.66,11545.66,11515.37,11469.86,0.995088896,1.0468,,,,,,,,,,,,,,,,,,,,,107.1791,11061.66,11545.66,11515.37,11469.86
107.1859,11889.7,11061.77,11545.71,11515.61,11470.05,0.998195221,1.0416,,,,,,,,,,,,,,,,,,,,,107.1859,11061.77,11545.71,11515.61,11470.05
107.1928,11890.3,11061.88,11545.84,11515.79,11470.24,1.00044063,1.0391,,,,,,,,,,,,,,,,,,,,,107.1928,11061.88,11545.84,11515.79,11470.24
107.1996,11890.7,11062,11546.18,11516.02,11470.43,1.003115573,1.0287,,,,,,,,,,,,,,,,,,,,,107.1996,11062,11546.18,11516.02,11470.43
107.2065,11891.3,11062.15,11546.29,11516.22,11470.63,1.007381095,1.0246,,,,,,,,,,,,,,,,,,,,,107.2065,11062.15,11546.29,11516.22,11470.63
107.2134,11891.7,11062.29,11546.32,11516.41,11470.82,1.00254623,1.0302,,,,,,,,,,,,,,,,,,,,,107.2134,11062.29,11546.32,11516.41,11470.82
107.2202,11892.2,11062.43,11546.36,11516.53,11471.01,1.001195129,1.0366,,,,,,,,,,,,,,,,,,,,,107.2202,11062.43,11546.36,11516.53,11471.01
107.2271,11892.7,11062.57,11546.39,11516.62,11471.2,1.000615939,1.0422,,,,,,,,,,,,,,,,,,,,,107.2271,11062.57,11546.39,11516.62,11471.2
107.2339,11893.1,11062.71,11546.43,11516.79,11471.39,0.996417578,1.0441,,,,,,,,,,,,,,,,,,,,,107.2339,11062.71,11546.43,11516.79,11471.39
107.2408,11893.5,11062.85,11546.46,11517.04,11471.58,0.999078297,1.0452,,,,,,,,,,,,,,,,,,,,,107.2408,11062.85,11546.46,11517.04,11471.58
107.2477,11894,11062.99,11546.49,11517.3,11471.78,0.998507584,1.0412,,,,,,,,,,,,,,,,,,,,,107.2477,11062.99,11546.49,11517.3,11471.78
107.2545,11894.6,11063.13,11546.53,11517.55,11471.97,0.997164388,1.0382,,,,,,,,,,,,,,,,,,,,,107.2545,11063.13,11546.53,11517.55,11471.97
107.2614,11895.1,11063.27,11546.56,11517.76,11472.16,0.9978229,1.0365,,,,,,,,,,,,,,,,,,,,,107.2614,11063.27,11546.56,11517.76,11472.16
107.2682,11895.6,11063.41,11546.6,11517.95,11472.35,0.996083533,1.0396,,,,,,,,,,,,,,,,,,,,,107.2682,11063.41,11546.6,11517.95,11472.35
107.2751,11896.1,11063.56,11546.63,11518.18,11472.54,0.99798623,1.0407,,,,,,,,,,,,,,,,,,,,,107.2751,11063.56,11546.63,11518.18,11472.54
107.282,11896.5,11063.7,11546.66,11518.41,11472.73,0.998709517,1.0392,,,,,,,,,,,,,,,,,,,,,107.282,11063.7,11546.66,11518.41,11472.73
107.2888,11897.1,11063.84,11546.68,11518.65,11472.92,1.00136402,1.0356,,,,,,,,,,,,,,,,,,,,,107.2888,11063.84,11546.68,11518.65,11472.92
107.2957,11897.5,11063.98,11546.7,11518.83,11473.11,1.001754495,1.0306,,,,,,,,,,,,,,,,,,,,,107.2957,11063.98,11546.7,11518.83,11473.11
107.3025,11897.9,11064.12,11546.73,11518.92,11473.3,1.002941758,1.0269,,,,,,,,,,,,,,,,,,,,,107.3025,11064.12,11546.73,11518.92,11473.3
107.3094,11898.5,11064.26,11546.75,11519.14,11473.5,1.000594443,1.0292,,,,,,,,,,,,,,,,,,,,,107.3094,11064.26,11546.75,11519.14,11473.5
107.3163,11899,11064.4,11546.79,11519.38,11473.69,0.996751032,1.0325,,,,,,,,,,,,,,,,,,,,,107.3163,11064.4,11546.79,11519.38,11473.69
107.3231,11899.5,11064.54,11546.83,11519.63,11473.88,0.99645321,1.0397,,,,,,,,,,,,,,,,,,,,,107.3231,11064.54,11546.83,11519.63,11473.88
107.33,11900,11064.68,11546.87,11519.87,11474.07,0.996992321,1.0422,,,,,,,,,,,,,,,,,,,,,107.33,11064.68,11546.87,11519.87,11474.07
107.3368,11900.5,11064.82,11546.91,11520,11474.26,0.998889481,1.0388,,,,,,,,,,,,,,,,,,,,,107.3368,11064.82,11546.91,11520,11474.26
107.3437,11901,11064.96,11546.96,11520.3,11474.45,0.998066762,1.0355,,,,,,,,,,,,,,,,,,,,,107.3437,11064.96,11546.96,11520.3,11474.45
107.3506,11901.4,11065.11,11547.04,11520.56,11474.65,0.999783918,1.0301,,,,,,,,,,,,,,,,,,,,,107.3506,11065.11,11547.04,11520.56,11474.65
107.3574,11901.9,11065.25,11547.11,11520.83,11474.84,0.999000878,1.0298,,,,,,,,,,,,,,,,,,,,,107.3574,11065.25,11547.11,11520.83,11474.84
107.3643,11902.3,11065.39,11547.16,11521.05,11475.03,0.998244851,1.0316,,,,,,,,,,,,,,,,,,,,,107.3643,11065.39,11547.16,11521.05,11475.03
107.3711,11902.8,11065.53,11547.2,11521.17,11475.22,0.999956258,1.034,,,,,,,,,,,,,,,,,,,,,107.3711,11065.53,11547.2,11521.17,11475.22
107.378,11903.3,11065.67,11547.23,11521.38,11475.41,0.998019864,1.0388,,,,,,,,,,,,,,,,,,,,,107.378,11065.67,11547.23,11521.38,11475.41
107.3849,11903.7,11065.81,11547.27,11521.51,11475.6,0.995945123,1.0387,,,,,,,,,,,,,,,,,,,,,107.3849,11065.81,11547.27,11521.51,11475.6
107.3917,11904.2,11065.95,11547.32,11521.66,11475.79,0.997974953,1.0358,,,,,,,,,,,,,,,,,,,,,107.3917,11065.95,11547.32,11521.66,11475.79
107.3986,11904.8,11066.09,11547.36,11521.89,11475.98,0.999103731,1.0302,,,,,,,,,,,,,,,,,,,,,107.3986,11066.09,11547.36,11521.89,11475.98
107.4054,11905.3,11066.29,11547.4,11522.07,11476.17,0.999181844,1.0231,,,,,,,,,,,,,,,,,,,,,107.4054,11066.29,11547.4,11522.07,11476.17
107.4123,11905.8,11066.59,11547.43,11522.19,11476.37,0.999862148,1.0215,,,,,,,,,,,,,,,,,,,,,107.4123,11066.59,11547.43,11522.19,11476.37
107.4192,11906.2,11066.89,11547.47,11522.32,11476.56,1.000845538,1.0186,,,,,,,,,,,,,,,,,,,,,107.4192,11066.89,11547.47,11522.32,11476.56
107.426,11906.7,11067.19,11547.5,11522.5,11476.75,0.99613536,1.024,,,,,,,,,,,,,,,,,,,,,107.426,11067.19,11547.5,11522.5,11476.75
107.4329,11907.2,11067.49,11547.54,11522.69,11476.94,0.998903353,1.0318,,,,,,,,,,,,,,,,,,,,,107.4329,11067.49,11547.54,11522.69,11476.94
107.4397,11907.7,11067.78,11547.57,11522.87,11477.13,0.999430347,1.0351,,,,,,,,,,,,,,,,,,,,,107.4397,11067.78,11547.57,11522.87,11477.13
107.4466,11908.2,11068.08,11547.61,11523.04,11477.32,0.999705461,1.0369,,,,,,,,,,,,,,,,,,,,,107.4466,11068.08,11547.61,11523.04,11477.32
107.4535,11908.7,11068.38,11547.64,11523.25,11477.52,0.99896892,1.0317,,,,,,,,,,,,,,,,,,,,,107.4535,11068.38,11547.64,11523.25,11477.52
107.4603,11909.2,11068.68,11547.68,11523.51,11477.7,0.999677497,1.0281,,,,,,,,,,,,,,,,,,,,,107.4603,11068.68,11547.68,11523.51,11477.7
107.4672,11909.7,11068.98,11547.71,11523.7,11477.9,1.000604451,1.0236,,,,,,,,,,,,,,,,,,,,,107.4672,11068.98,11547.71,11523.7,11477.9
107.474,11910.2,11069.28,11547.75,11523.94,11478.09,0.998176821,1.0191,,,,,,,,,,,,,,,,,,,,,107.474,11069.28,11547.75,11523.94,11478.09
107.4809,11910.7,11069.58,11547.78,11524.19,11478.28,0.999994013,1.0225,,,,,,,,,,,,,,,,,,,,,107.4809,11069.58,11547.78,11524.19,11478.28
107.4878,11911.1,11069.88,11547.82,11524.41,11478.47,0.997904956,1.0257,,,,,,,,,,,,,,,,,,,,,107.4878,11069.88,11547.82,11524.41,11478.47
107.4946,11911.6,11070.17,11547.85,11524.54,11478.66,0.995750225,1.0306,,,,,,,,,,,,,,,,,,,,,107.4946,11070.17,11547.85,11524.54,11478.66
107.5015,11912.1,11070.47,11547.89,11524.75,11478.85,0.997124216,1.0335,,,,,,,,,,,,,,,,,,,,,107.5015,11070.47,11547.89,11524.75,11478.85
107.5083,11912.6,11070.77,11547.91,11524.91,11479.04,0.998970724,1.0364,,,,,,,,,,,,,,,,,,,,,107.5083,11070.77,11547.91,11524.91,11479.04
107.5152,11913.1,11071.08,11547.94,11525.13,11479.24,0.999670823,1.0359,,,,,,,,,,,,,,,,,,,,,107.5152,11071.08,11547.94,11525.13,11479.24
107.5221,11913.6,11071.43,11547.97,11525.4,11479.43,0.999173528,1.0334,,,,,,,,,,,,,,,,,,,,,107.5221,11071.43,11547.97,11525.4,11479.43
107.5289,11914.1,11071.68,11547.99,11525.59,11479.62,0.998589275,1.0292,,,,,,,,,,,,,,,,,,,,,107.5289,11071.68,11547.99,11525.59,11479.62
107.5358,11914.6,11071.81,11548.02,11525.74,11479.81,0.99954482,1.0275,,,,,,,,,,,,,,,,,,,,,107.5358,11071.81,11548.02,11525.74,11479.81
107.5426,11915.1,11071.93,11548.05,11525.96,11480,0.998740612,1.0268,,,,,,,,,,,,,,,,,,,,,107.5426,11071.93,11548.05,11525.96,11480
107.5495,11915.6,11072.05,11548.07,11526.12,11480.19,0.998209369,1.0264,,,,,,,,,,,,,,,,,,,,,107.5495,11072.05,11548.07,11526.12,11480.19
107.5564,11916.1,11072.19,11548.1,11526.34,11480.38,0.999372211,1.0267,,,,,,,,,,,,,,,,,,,,,107.5564,11072.19,11548.1,11526.34,11480.38
107.5632,11916.5,11072.33,11548.13,11526.58,11480.57,1.001054695,1.0302,,,,,,,,,,,,,,,,,,,,,107.5632,11072.33,11548.13,11526.58,11480.57
107.5701,11917.1,11072.48,11548.16,11526.76,11480.77,0.999302356,1.0333,,,,,,,,,,,,,,,,,,,,,107.5701,11072.48,11548.16,11526.76,11480.77
107.5769,11917.6,11072.63,11548.18,11526.99,11480.96,0.998421967,1.0368,,,,,,,,,,,,,,,,,,,,,107.5769,11072.63,11548.18,11526.99,11480.96
107.5838,11918,11072.77,11548.21,11527.2,11481.15,1.000867401,1.0389,,,,,,,,,,,,,,,,,,,,,107.5838,11072.77,11548.21,11527.2,11481.15
107.5907,11918.4,11072.92,11548.26,11527.36,11481.34,0.99642195,1.038,,,,,,,,,,,,,,,,,,,,,107.5907,11072.92,11548.26,11527.36,11481.34
107.5975,11918.9,11073.07,11548.31,11527.53,11481.53,0.997834992,1.0389,,,,,,,,,,,,,,,,,,,,,107.5975,11073.07,11548.31,11527.53,11481.53
107.6044,11919.4,11073.21,11548.37,11527.7,11481.72,1.002022155,1.0356,,,,,,,,,,,,,,,,,,,,,107.6044,11073.21,11548.37,11527.7,11481.72
107.6112,11920,11073.36,11548.42,11527.87,11481.91,0.999873404,1.0319,,,,,,,,,,,,,,,,,,,,,107.6112,11073.36,11548.42,11527.87,11481.91
107.6181,11920.5,11073.51,11548.48,11528.11,11482.11,1.001047688,1.0296,,,,,,,,,,,,,,,,,,,,,107.6181,11073.51,11548.48,11528.11,11482.11
107.625,11921,11073.65,11548.81,11528.32,11482.3,0.99914486,1.0284,,,,,,,,,,,,,,,,,,,,,107.625,11073.65,11548.81,11528.32,11482.3
107.6318,11921.5,11073.8,11549.15,11528.53,11482.49,0.999412431,1.0289,,,,,,,,,,,,,,,,,,,,,107.6318,11073.8,11549.15,11528.53,11482.49
107.6387,11921.9,11073.95,11549.23,11528.73,11482.68,0.995530432,1.0265,,,,,,,,,,,,,,,,,,,,,107.6387,11073.95,11549.23,11528.73,11482.68
107.6455,11922.4,11074.09,11549.28,11528.94,11482.87,0.998599331,1.0236,,,,,,,,,,,,,,,,,,,,,107.6455,11074.09,11549.28,11528.94,11482.87
107.6524,11922.9,11074.24,11549.33,11529.05,11483.06,1.001392578,1.0231,,,,,,,,,,,,,,,,,,,,,107.6524,11074.24,11549.33,11529.05,11483.06
107.6593,11923.4,11074.39,11549.38,11529.23,11483.25,1.000746988,1.0256,,,,,,,,,,,,,,,,,,,,,107.6593,11074.39,11549.38,11529.23,11483.25
107.6661,11923.9,11074.53,11549.43,11529.39,11483.44,0.997617154,1.0295,,,,,,,,,,,,,,,,,,,,,107.6661,11074.53,11549.43,11529.39,11483.44
107.673,11924.4,11074.68,11549.47,11529.66,11483.64,0.995786203,1.0348,,,,,,,,,,,,,,,,,,,,,107.673,11074.68,11549.47,11529.66,11483.64
107.6798,11924.9,11074.83,11549.5,11529.86,11483.83,0.998331976,1.0398,,,,,,,,,,,,,,,,,,,,,107.6798,11074.83,11549.5,11529.86,11483.83
107.6867,11925.4,11075.07,11549.53,11529.99,11484.02,0.999776127,1.0398,,,,,,,,,,,,,,,,,,,,,107.6867,11075.07,11549.53,11529.99,11484.02
107.6936,11926,11075.3,11549.56,11530.2,11484.21,1.002746134,1.0363,,,,,,,,,,,,,,,,,,,,,107.6936,11075.3,11549.56,11530.2,11484.21
107.7004,11926.4,11075.53,11549.59,11530.4,11484.4,0.999279155,1.0323,,,,,,,,,,,,,,,,,,,,,107.7004,11075.53,11549.59,11530.4,11484.4
107.7073,11926.8,11075.76,11549.62,11530.63,11484.59,0.999565319,1.0307,,,,,,,,,,,,,,,,,,,,,107.7073,11075.76,11549.62,11530.63,11484.59
107.7141,11927.3,11076.02,11549.66,11530.86,11484.78,1.00025515,1.0304,,,,,,,,,,,,,,,,,,,,,107.7141,11076.02,11549.66,11530.86,11484.78
107.721,11927.8,11076.14,11549.69,11530.99,11484.98,0.999921908,1.0287,,,,,,,,,,,,,,,,,,,,,107.721,11076.14,11549.69,11530.99,11484.98
107.7279,11928.3,11076.16,11549.72,11531.23,11485.17,1.002809169,1.0269,,,,,,,,,,,,,,,,,,,,,107.7279,11076.16,11549.72,11531.23,11485.17
107.7347,11928.8,11076.17,11549.77,11531.42,11485.36,0.999659946,1.0247,,,,,,,,,,,,,,,,,,,,,107.7347,11076.17,11549.77,11531.42,11485.36
107.7416,11929.2,11076.19,11549.87,11531.68,11485.55,1.001591323,1.0222,,,,,,,,,,,,,,,,,,,,,107.7416,11076.19,11549.87,11531.68,11485.55
107.7484,11929.7,11076.2,11549.96,11531.91,11485.74,1.002696291,1.0231,,,,,,,,,,,,,,,,,,,,,107.7484,11076.2,11549.96,11531.91,11485.74
107.7553,11930.2,11076.22,11550.03,11532.14,11485.93,0.999736274,1.0227,,,,,,,,,,,,,,,,,,,,,107.7553,11076.22,11550.03,11532.14,11485.93
107.7622,11930.7,11076.23,11550.1,11532.41,11486.12,1.003459421,1.0211,,,,,,,,,,,,,,,,,,,,,107.7622,11076.23,11550.1,11532.41,11486.12
107.769,11931.2,11076.25,11550.16,11532.64,11486.31,1.001388425,1.0202,,,,,,,,,,,,,,,,,,,,,107.769,11076.25,11550.16,11532.64,11486.31
107.7759,11931.7,11076.27,11550.23,11532.8,11486.51,0.99859502,1.0206,,,,,,,,,,,,,,,,,,,,,107.7759,11076.27,11550.23,11532.8,11486.51
107.7827,11932.3,11076.28,11550.27,11532.97,11486.7,1.000059789,1.0233,,,,,,,,,,,,,,,,,,,,,107.7827,11076.28,11550.27,11532.97,11486.7
107.7896,11932.8,11076.3,11550.43,11533.22,11486.89,0.999837399,1.0239,,,,,,,,,,,,,,,,,,,,,107.7896,11076.3,11550.43,11533.22,11486.89
107.7965,11933.3,11076.31,11550.61,11533.3,11487.08,0.998820782,1.024,,,,,,,,,,,,,,,,,,,,,107.7965,11076.31,11550.61,11533.3,11487.08
107.8033,11933.8,11076.33,11550.76,11533.51,11487.27,0.998499545,1.0238,,,,,,,,,,,,,,,,,,,,,107.8033,11076.33,11550.76,11533.51,11487.27
107.8102,11934.2,11076.34,11550.84,11533.7,11487.46,0.99873389,1.0244,,,,,,,,,,,,,,,,,,,,,107.8102,11076.34,11550.84,11533.7,11487.46
107.817,11934.8,11076.36,11550.89,11533.9,11487.65,0.997018803,1.0235,,,,,,,,,,,,,,,,,,,,,107.817,11076.36,11550.89,11533.9,11487.65
107.8239,11935.2,11076.37,11550.93,11534.05,11487.84,0.997952113,1.0238,,,,,,,,,,,,,,,,,,,,,107.8239,11076.37,11550.93,11534.05,11487.84
107.8308,11935.7,11076.39,11550.97,11534.26,11488.04,0.997426519,1.0234,,,,,,,,,,,,,,,,,,,,,107.8308,11076.39,11550.97,11534.26,11488.04
107.8376,11936.2,11076.41,11551.02,11534.44,11488.23,0.995175198,1.0222,,,,,,,,,,,,,,,,,,,,,107.8376,11076.41,11551.02,11534.44,11488.23
107.8445,11936.7,11076.42,11551.06,11534.72,11488.42,0.992501117,1.0195,,,,,,,,,,,,,,,,,,,,,107.8445,11076.42,11551.06,11534.72,11488.42
107.8513,11937.2,11076.44,11551.1,11534.91,11488.61,0.993455072,1.0205,,,,,,,,,,,,,,,,,,,,,107.8513,11076.44,11551.1,11534.91,11488.61
107.8582,11937.7,11076.45,11551.15,11535.18,11488.8,0.996516749,1.0216,,,,,,,,,,,,,,,,,,,,,107.8582,11076.45,11551.15,11535.18,11488.8
107.8651,11938.1,11076.47,11551.19,11535.37,11488.99,0.99724621,1.0222,,,,,,,,,,,,,,,,,,,,,107.8651,11076.47,11551.19,11535.37,11488.99
107.8719,11938.6,11076.48,11551.23,11535.65,11489.18,0.996521832,1.019,,,,,,,,,,,,,,,,,,,,,107.8719,11076.48,11551.23,11535.65,11489.18
107.8788,11939.1,11076.5,11551.28,11535.84,11489.38,0.998061042,1.0139,,,,,,,,,,,,,,,,,,,,,107.8788,11076.5,11551.28,11535.84,11489.38
107.8856,11939.5,11076.52,11551.32,11535.96,11489.57,0.999578443,1.0161,,,,,,,,,,,,,,,,,,,,,107.8856,11076.52,11551.32,11535.96,11489.57
107.8925,11940,11076.53,11551.37,11536.21,11489.76,1.000214444,1.0153,,,,,,,,,,,,,,,,,,,,,107.8925,11076.53,11551.37,11536.21,11489.76
107.8994,11940.4,11076.55,11551.47,11536.37,11489.95,1.000276012,1.0151,,,,,,,,,,,,,,,,,,,,,107.8994,11076.55,11551.47,11536.37,11489.95
107.9062,11941,11076.56,11551.58,11536.53,11490.14,1.002329682,1.0195,,,,,,,,,,,,,,,,,,,,,107.9062,11076.56,11551.58,11536.53,11490.14
107.9131,11941.5,11076.58,11551.69,11536.72,11490.33,0.999448388,1.0205,,,,,,,,,,,,,,,,,,,,,107.9131,11076.58,11551.69,11536.72,11490.33
107.9199,11942,11076.59,11551.81,11536.9,11490.52,1.002415161,1.0221,,,,,,,,,,,,,,,,,,,,,107.9199,11076.59,11551.81,11536.9,11490.52
107.9268,11942.5,11076.63,11551.92,11537.04,11490.71,1.000840608,1.0214,,,,,,,,,,,,,,,,,,,,,107.9268,11076.63,11551.92,11537.04,11490.71
107.9337,11943,11076.67,11552.04,11537.32,11490.91,1.00110049,1.0178,,,,,,,,,,,,,,,,,,,,,107.9337,11076.67,11552.04,11537.32,11490.91
107.9405,11943.5,11076.72,11552.14,11537.47,11491.1,1.00117827,1.0177,,,,,,,,,,,,,,,,,,,,,107.9405,11076.72,11552.14,11537.47,11491.1
107.9474,11944,11076.76,11552.24,11537.72,11491.29,1.00305578,1.0201,,,,,,,,,,,,,,,,,,,,,107.9474,11076.76,11552.24,11537.72,11491.29
107.9542,11944.4,11076.8,11552.36,11538,11491.48,1.001264265,1.0253,,,,,,,,,,,,,,,,,,,,,107.9542,11076.8,11552.36,11538,11491.48
107.9611,11944.9,11076.85,11552.55,11538.22,11491.67,0.999278053,1.0304,,,,,,,,,,,,,,,,,,,,,107.9611,11076.85,11552.55,11538.22,11491.67
107.968,11945.4,11076.89,11552.74,11538.34,11491.86,0.997551728,1.0344,,,,,,,,,,,,,,,,,,,,,107.968,11076.89,11552.74,11538.34,11491.86
107.9748,11945.9,11076.93,11552.93,11538.51,11492.05,0.997683739,1.0397,,,,,,,,,,,,,,,,,,,,,107.9748,11076.93,11552.93,11538.51,11492.05
107.9817,11946.4,11076.98,11553.1,11538.77,11492.25,1.000526536,1.0386,,,,,,,,,,,,,,,,,,,,,107.9817,11076.98,11553.1,11538.77,11492.25
107.9885,11946.9,11077.02,11553.3,11538.91,11492.44,0.994092245,1.0378,,,,,,,,,,,,,,,,,,,,,107.9885,11077.02,11553.3,11538.91,11492.44
107.9954,11947.4,11077.06,11553.55,11539.11,11492.63,0.999382484,1.0302,,,,,,,,,,,,,,,,,,,,,107.9954,11077.06,11553.55,11539.11,11492.63
108.0023,11947.9,11077.24,11553.73,11539.29,11492.79,1.002405861,1.0264,,,,,,,,,,,,,,,,,,,,,108.0023,11077.24,11553.73,11539.29,11492.79
108.0091,11948.3,11077.67,11553.73,11539.38,11492.88,1.003500077,1.0218,,,,,,,,,,,,,,,,,,,,,108.0091,11077.67,11553.73,11539.38,11492.88
108.016,11948.8,11078.14,11553.74,11539.44,11492.97,1.006084973,1.0171,,,,,,,,,,,,,,,,,,,,,108.016,11078.14,11553.74,11539.44,11492.97
108.0228,11949.3,11078.62,11553.75,11539.47,11493.06,1.004252359,1.019,,,,,,,,,,,,,,,,,,,,,108.0228,11078.62,11553.75,11539.47,11493.06
108.0297,11949.8,11079.11,11553.76,11539.53,11493.15,1.002371478,1.0252,,,,,,,,,,,,,,,,,,,,,108.0297,11079.11,11553.76,11539.53,11493.15
108.0366,11950.2,11079.6,11553.76,11539.59,11493.24,1.006507979,1.0288,,,,,,,,,,,,,,,,,,,,,108.0366,11079.6,11553.76,11539.59,11493.24
108.0434,11950.8,11080.08,11553.77,11539.64,11493.33,1.007757371,1.0248,,,,,,,,,,,,,,,,,,,,,108.0434,11080.08,11553.77,11539.64,11493.33
108.0503,11951.3,11080.57,11553.78,11539.69,11493.42,1.010556948,1.0138,,,,,,,,,,,,,,,,,,,,,108.0503,11080.57,11553.78,11539.69,11493.42
108.0571,11951.7,11081.05,11553.78,11539.74,11493.51,1.014073012,1.0098,,,,,,,,,,,,,,,,,,,,,108.0571,11081.05,11553.78,11539.74,11493.51
108.064,11952.2,11081.54,11553.79,11539.78,11493.6,1.007199114,1.0206,,,,,,,,,,,,,,,,,,,,,108.064,11081.54,11553.79,11539.78,11493.6
108.0709,11952.8,11082.03,11553.8,11539.81,11493.69,1.005505462,1.0321,,,,,,,,,,,,,,,,,,,,,108.0709,11082.03,11553.8,11539.81,11493.69
108.0777,11953.3,11082.51,11553.8,11539.85,11493.78,1.00029979,1.0558,,,,,,,,,,,,,,,,,,,,,108.0777,11082.51,11553.8,11539.85,11493.78
108.0846,11953.8,11083,11553.81,11539.89,11493.87,1.0009203,1.0696,,,,,,,,,,,,,,,,,,,,,108.0846,11083,11553.81,11539.89,11493.87
108.0914,11954.2,11083.48,11553.82,11539.91,11493.96,1.000113941,1.0633,,,,,,,,,,,,,,,,,,,,,108.0914,11083.48,11553.82,11539.91,11493.96
108.0983,11954.7,11083.97,11553.83,11539.93,11494.05,0.99858716,1.0521,,,,,,,,,,,,,,,,,,,,,108.0983,11083.97,11553.83,11539.93,11494.05
108.1052,11955.1,11084.46,11553.83,11539.99,11494.14,0.9983569,1.0386,,,,,,,,,,,,,,,,,,,,,108.1052,11084.46,11553.83,11539.99,11494.14
108.112,11955.7,11084.94,11553.84,11540.04,11494.23,1.003441224,1.0308,,,,,,,,,,,,,,,,,,,,,108.112,11084.94,11553.84,11540.04,11494.23
108.1189,11956.2,11085.43,11553.85,11540.08,11494.32,1.006553994,1.0264,,,,,,,,,,,,,,,,,,,,,108.1189,11085.43,11553.85,11540.08,11494.32
108.1257,11956.6,11085.91,11553.85,11540.12,11494.41,1.00579108,1.0236,,,,,,,,,,,,,,,,,,,,,108.1257,11085.91,11553.85,11540.12,11494.41
108.1326,11957.1,11086.25,11553.86,11540.19,11494.51,0.999899643,1.028,,,,,,,,,,,,,,,,,,,,,108.1326,11086.25,11553.86,11540.19,11494.51
108.1395,11957.6,11086.47,11553.87,11540.25,11494.6,1.001199238,1.0315,,,,,,,,,,,,,,,,,,,,,108.1395,11086.47,11553.87,11540.25,11494.6
108.1463,11958.1,11086.7,11553.88,11540.29,11494.69,1.005059971,1.0365,,,,,,,,,,,,,,,,,,,,,108.1463,11086.7,11553.88,11540.29,11494.69
108.1532,11958.5,11086.93,11553.88,11540.32,11494.78,1.000569426,1.0396,,,,,,,,,,,,,,,,,,,,,108.1532,11086.93,11553.88,11540.32,11494.78
108.16,11959,11087.15,11553.89,11540.34,11494.87,0.998867654,1.0386,,,,,,,,,,,,,,,,,,,,,108.16,11087.15,11553.89,11540.34,11494.87
108.1669,11959.5,11087.38,11553.9,11540.38,11494.96,0.994666184,1.0458,,,,,,,,,,,,,,,,,,,,,108.1669,11087.38,11553.9,11540.38,11494.96
108.1738,11960,11087.6,11553.9,11540.42,11495.05,0.993897344,1.0456,,,,,,,,,,,,,,,,,,,,,108.1738,11087.6,11553.9,11540.42,11495.05
108.1806,11960.5,11087.83,11553.91,11540.46,11495.14,0.995694199,1.0405,,,,,,,,,,,,,,,,,,,,,108.1806,11087.83,11553.91,11540.46,11495.14
108.1875,11960.9,11088.06,11554,11540.5,11495.23,0.995021509,1.0373,,,,,,,,,,,,,,,,,,,,,108.1875,11088.06,11554,11540.5,11495.23
108.1943,11961.4,11088.28,11554.14,11540.54,11495.32,0.996671077,1.0364,,,,,,,,,,,,,,,,,,,,,108.1943,11088.28,11554.14,11540.54,11495.32
108.2012,11961.9,11088.51,11554.25,11540.59,11495.41,0.996256767,1.0357,,,,,,,,,,,,,,,,,,,,,108.2012,11088.51,11554.25,11540.59,11495.41
108.2081,11962.4,11088.74,11554.37,11540.64,11495.5,0.996536528,1.0366,,,,,,,,,,,,,,,,,,,,,108.2081,11088.74,11554.37,11540.64,11495.5
108.2149,11962.9,11088.96,11554.48,11540.69,11495.59,0.99390539,1.038,,,,,,,,,,,,,,,,,,,,,108.2149,11088.96,11554.48,11540.69,11495.59
